#    L    TT             EE             BB             TE             PP             TP             EP          
  6461   0.940726E-02   0.120380E-03   0.000000E+00   0.280079E-03   0.333766E-09   0.111714E-07   0.158099E-11
  6462   0.940322E-02   0.120021E-03   0.000000E+00   0.279504E-03   0.333682E-09   0.111646E-07   0.156991E-11
  6463   0.939932E-02   0.119662E-03   0.000000E+00   0.278926E-03   0.333598E-09   0.111579E-07   0.155896E-11
  6464   0.939535E-02   0.119305E-03   0.000000E+00   0.278348E-03   0.333514E-09   0.111512E-07   0.154813E-11
  6465   0.939146E-02   0.118947E-03   0.000000E+00   0.277768E-03   0.333429E-09   0.111445E-07   0.153743E-11
  6466   0.938765E-02   0.118590E-03   0.000000E+00   0.277186E-03   0.333345E-09   0.111378E-07   0.152687E-11
  6467   0.938383E-02   0.118233E-03   0.000000E+00   0.276603E-03   0.333261E-09   0.111311E-07   0.151642E-11
  6468   0.938002E-02   0.117876E-03   0.000000E+00   0.276019E-03   0.333177E-09   0.111244E-07   0.150611E-11
  6469   0.937628E-02   0.117520E-03   0.000000E+00   0.275433E-03   0.333093E-09   0.111177E-07   0.149592E-11
  6470   0.937262E-02   0.117165E-03   0.000000E+00   0.274846E-03   0.333009E-09   0.111111E-07   0.148586E-11
  6471   0.936889E-02   0.116810E-03   0.000000E+00   0.274257E-03   0.332925E-09   0.111044E-07   0.147592E-11
  6472   0.936531E-02   0.116455E-03   0.000000E+00   0.273668E-03   0.332841E-09   0.110978E-07   0.146611E-11
  6473   0.936165E-02   0.116101E-03   0.000000E+00   0.273076E-03   0.332757E-09   0.110912E-07   0.145643E-11
  6474   0.935807E-02   0.115747E-03   0.000000E+00   0.272484E-03   0.332673E-09   0.110845E-07   0.144687E-11
  6475   0.935457E-02   0.115393E-03   0.000000E+00   0.271890E-03   0.332589E-09   0.110779E-07   0.143743E-11
  6476   0.935099E-02   0.115040E-03   0.000000E+00   0.271294E-03   0.332505E-09   0.110713E-07   0.142812E-11
  6477   0.934757E-02   0.114687E-03   0.000000E+00   0.270698E-03   0.332421E-09   0.110647E-07   0.141893E-11
  6478   0.934407E-02   0.114335E-03   0.000000E+00   0.270101E-03   0.332338E-09   0.110581E-07   0.140986E-11
  6479   0.934065E-02   0.113984E-03   0.000000E+00   0.269502E-03   0.332254E-09   0.110516E-07   0.140092E-11
  6480   0.933731E-02   0.113632E-03   0.000000E+00   0.268902E-03   0.332170E-09   0.110450E-07   0.139210E-11
  6481   0.933389E-02   0.113281E-03   0.000000E+00   0.268301E-03   0.332086E-09   0.110384E-07   0.138340E-11
  6482   0.933055E-02   0.112931E-03   0.000000E+00   0.267698E-03   0.332003E-09   0.110319E-07   0.137483E-11
  6483   0.932728E-02   0.112581E-03   0.000000E+00   0.267095E-03   0.331919E-09   0.110254E-07   0.136638E-11
  6484   0.932402E-02   0.112232E-03   0.000000E+00   0.266491E-03   0.331836E-09   0.110188E-07   0.135804E-11
  6485   0.932076E-02   0.111883E-03   0.000000E+00   0.265885E-03   0.331752E-09   0.110123E-07   0.134983E-11
  6486   0.931757E-02   0.111534E-03   0.000000E+00   0.265278E-03   0.331668E-09   0.110058E-07   0.134174E-11
  6487   0.931431E-02   0.111186E-03   0.000000E+00   0.264670E-03   0.331585E-09   0.109993E-07   0.133377E-11
  6488   0.931121E-02   0.110839E-03   0.000000E+00   0.264062E-03   0.331501E-09   0.109928E-07   0.132592E-11
  6489   0.930803E-02   0.110491E-03   0.000000E+00   0.263452E-03   0.331418E-09   0.109864E-07   0.131818E-11
  6490   0.930492E-02   0.110144E-03   0.000000E+00   0.262842E-03   0.331335E-09   0.109799E-07   0.131057E-11
  6491   0.930190E-02   0.109798E-03   0.000000E+00   0.262230E-03   0.331251E-09   0.109735E-07   0.130307E-11
  6492   0.929880E-02   0.109452E-03   0.000000E+00   0.261617E-03   0.331168E-09   0.109670E-07   0.129570E-11
  6493   0.929577E-02   0.109107E-03   0.000000E+00   0.261004E-03   0.331085E-09   0.109606E-07   0.128844E-11
  6494   0.929275E-02   0.108762E-03   0.000000E+00   0.260389E-03   0.331001E-09   0.109542E-07   0.128130E-11
  6495   0.928981E-02   0.108417E-03   0.000000E+00   0.259774E-03   0.330918E-09   0.109477E-07   0.127427E-11
  6496   0.928686E-02   0.108073E-03   0.000000E+00   0.259158E-03   0.330835E-09   0.109413E-07   0.126736E-11
  6497   0.928392E-02   0.107730E-03   0.000000E+00   0.258541E-03   0.330752E-09   0.109349E-07   0.126057E-11
  6498   0.928098E-02   0.107387E-03   0.000000E+00   0.257923E-03   0.330669E-09   0.109286E-07   0.125390E-11
  6499   0.927812E-02   0.107045E-03   0.000000E+00   0.257305E-03   0.330586E-09   0.109222E-07   0.124734E-11
  6500   0.927526E-02   0.106703E-03   0.000000E+00   0.256686E-03   0.330503E-09   0.109158E-07   0.124089E-11
  6501   0.927247E-02   0.106361E-03   0.000000E+00   0.256066E-03   0.330420E-09   0.109095E-07   0.123456E-11
  6502   0.926961E-02   0.106020E-03   0.000000E+00   0.255445E-03   0.330337E-09   0.109031E-07   0.122835E-11
  6503   0.926683E-02   0.105680E-03   0.000000E+00   0.254823E-03   0.330254E-09   0.108968E-07   0.122225E-11
  6504   0.926405E-02   0.105339E-03   0.000000E+00   0.254201E-03   0.330171E-09   0.108905E-07   0.121626E-11
  6505   0.926135E-02   0.105000E-03   0.000000E+00   0.253578E-03   0.330088E-09   0.108842E-07   0.121039E-11
  6506   0.925858E-02   0.104661E-03   0.000000E+00   0.252955E-03   0.330005E-09   0.108779E-07   0.120463E-11
  6507   0.925588E-02   0.104323E-03   0.000000E+00   0.252331E-03   0.329922E-09   0.108716E-07   0.119898E-11
  6508   0.925325E-02   0.103984E-03   0.000000E+00   0.251706E-03   0.329839E-09   0.108653E-07   0.119344E-11
  6509   0.925056E-02   0.103647E-03   0.000000E+00   0.251080E-03   0.329757E-09   0.108590E-07   0.118802E-11
  6510   0.924794E-02   0.103310E-03   0.000000E+00   0.250455E-03   0.329674E-09   0.108528E-07   0.118271E-11
  6511   0.924532E-02   0.102973E-03   0.000000E+00   0.249828E-03   0.329591E-09   0.108465E-07   0.117750E-11
  6512   0.924271E-02   0.102638E-03   0.000000E+00   0.249201E-03   0.329509E-09   0.108403E-07   0.117241E-11
  6513   0.924017E-02   0.102302E-03   0.000000E+00   0.248574E-03   0.329426E-09   0.108341E-07   0.116743E-11
  6514   0.923756E-02   0.101967E-03   0.000000E+00   0.247946E-03   0.329343E-09   0.108278E-07   0.116256E-11
  6515   0.923503E-02   0.101632E-03   0.000000E+00   0.247317E-03   0.329261E-09   0.108216E-07   0.115780E-11
  6516   0.923249E-02   0.101299E-03   0.000000E+00   0.246689E-03   0.329178E-09   0.108154E-07   0.115315E-11
  6517   0.923004E-02   0.100965E-03   0.000000E+00   0.246059E-03   0.329096E-09   0.108093E-07   0.114861E-11
  6518   0.922751E-02   0.100632E-03   0.000000E+00   0.245430E-03   0.329013E-09   0.108031E-07   0.114418E-11
  6519   0.922506E-02   0.100300E-03   0.000000E+00   0.244799E-03   0.328931E-09   0.107969E-07   0.113986E-11
  6520   0.922261E-02   0.999682E-04   0.000000E+00   0.244169E-03   0.328848E-09   0.107908E-07   0.113564E-11
  6521   0.922016E-02   0.996373E-04   0.000000E+00   0.243538E-03   0.328766E-09   0.107846E-07   0.113153E-11
  6522   0.921771E-02   0.993062E-04   0.000000E+00   0.242907E-03   0.328684E-09   0.107785E-07   0.112753E-11
  6523   0.921534E-02   0.989758E-04   0.000000E+00   0.242276E-03   0.328601E-09   0.107724E-07   0.112363E-11
  6524   0.921298E-02   0.986461E-04   0.000000E+00   0.241644E-03   0.328519E-09   0.107663E-07   0.111984E-11
  6525   0.921054E-02   0.983171E-04   0.000000E+00   0.241012E-03   0.328437E-09   0.107602E-07   0.111616E-11
  6526   0.920817E-02   0.979887E-04   0.000000E+00   0.240380E-03   0.328355E-09   0.107541E-07   0.111258E-11
  6527   0.920589E-02   0.976610E-04   0.000000E+00   0.239748E-03   0.328273E-09   0.107480E-07   0.110911E-11
  6528   0.920353E-02   0.973332E-04   0.000000E+00   0.239115E-03   0.328190E-09   0.107419E-07   0.110575E-11
  6529   0.920125E-02   0.970061E-04   0.000000E+00   0.238482E-03   0.328108E-09   0.107359E-07   0.110248E-11
  6530   0.919889E-02   0.966796E-04   0.000000E+00   0.237849E-03   0.328026E-09   0.107298E-07   0.109933E-11
  6531   0.919661E-02   0.963538E-04   0.000000E+00   0.237217E-03   0.327944E-09   0.107238E-07   0.109627E-11
  6532   0.919434E-02   0.960287E-04   0.000000E+00   0.236584E-03   0.327862E-09   0.107178E-07   0.109332E-11
  6533   0.919206E-02   0.957042E-04   0.000000E+00   0.235950E-03   0.327780E-09   0.107118E-07   0.109047E-11
  6534   0.918987E-02   0.953797E-04   0.000000E+00   0.235317E-03   0.327698E-09   0.107058E-07   0.108773E-11
  6535   0.918760E-02   0.950566E-04   0.000000E+00   0.234683E-03   0.327616E-09   0.106998E-07   0.108509E-11
  6536   0.918540E-02   0.947334E-04   0.000000E+00   0.234050E-03   0.327534E-09   0.106938E-07   0.108255E-11
  6537   0.918314E-02   0.944109E-04   0.000000E+00   0.233417E-03   0.327453E-09   0.106878E-07   0.108011E-11
  6538   0.918095E-02   0.940890E-04   0.000000E+00   0.232783E-03   0.327371E-09   0.106819E-07   0.107777E-11
  6539   0.917876E-02   0.937678E-04   0.000000E+00   0.232150E-03   0.327289E-09   0.106759E-07   0.107554E-11
  6540   0.917658E-02   0.934473E-04   0.000000E+00   0.231517E-03   0.327207E-09   0.106700E-07   0.107340E-11
  6541   0.917439E-02   0.931270E-04   0.000000E+00   0.230884E-03   0.327126E-09   0.106641E-07   0.107136E-11
  6542   0.917221E-02   0.928074E-04   0.000000E+00   0.230250E-03   0.327044E-09   0.106582E-07   0.106943E-11
  6543   0.917011E-02   0.924885E-04   0.000000E+00   0.229617E-03   0.326962E-09   0.106523E-07   0.106759E-11
  6544   0.916793E-02   0.921701E-04   0.000000E+00   0.228984E-03   0.326881E-09   0.106464E-07   0.106585E-11
  6545   0.916583E-02   0.918523E-04   0.000000E+00   0.228352E-03   0.326799E-09   0.106405E-07   0.106422E-11
  6546   0.916366E-02   0.915352E-04   0.000000E+00   0.227719E-03   0.326717E-09   0.106346E-07   0.106268E-11
  6547   0.916157E-02   0.912185E-04   0.000000E+00   0.227086E-03   0.326636E-09   0.106288E-07   0.106123E-11
  6548   0.915947E-02   0.909025E-04   0.000000E+00   0.226455E-03   0.326554E-09   0.106229E-07   0.105989E-11
  6549   0.915738E-02   0.905870E-04   0.000000E+00   0.225822E-03   0.326473E-09   0.106171E-07   0.105864E-11
  6550   0.915522E-02   0.902722E-04   0.000000E+00   0.225191E-03   0.326392E-09   0.106113E-07   0.105749E-11
  6551   0.915313E-02   0.899580E-04   0.000000E+00   0.224559E-03   0.326310E-09   0.106055E-07   0.105644E-11
  6552   0.915105E-02   0.896444E-04   0.000000E+00   0.223928E-03   0.326229E-09   0.105997E-07   0.105548E-11
  6553   0.914897E-02   0.893314E-04   0.000000E+00   0.223297E-03   0.326148E-09   0.105939E-07   0.105462E-11
  6554   0.914689E-02   0.890190E-04   0.000000E+00   0.222667E-03   0.326066E-09   0.105881E-07   0.105385E-11
  6555   0.914488E-02   0.887072E-04   0.000000E+00   0.222037E-03   0.325985E-09   0.105824E-07   0.105318E-11
  6556   0.914281E-02   0.883960E-04   0.000000E+00   0.221407E-03   0.325904E-09   0.105766E-07   0.105261E-11
  6557   0.914074E-02   0.880854E-04   0.000000E+00   0.220778E-03   0.325822E-09   0.105709E-07   0.105212E-11
  6558   0.913867E-02   0.877755E-04   0.000000E+00   0.220149E-03   0.325741E-09   0.105651E-07   0.105173E-11
  6559   0.913660E-02   0.874662E-04   0.000000E+00   0.219520E-03   0.325660E-09   0.105594E-07   0.105144E-11
  6560   0.913460E-02   0.871574E-04   0.000000E+00   0.218892E-03   0.325579E-09   0.105537E-07   0.105124E-11
  6561   0.913254E-02   0.868494E-04   0.000000E+00   0.218265E-03   0.325498E-09   0.105480E-07   0.105113E-11
  6562   0.913048E-02   0.865419E-04   0.000000E+00   0.217638E-03   0.325417E-09   0.105423E-07   0.105111E-11
  6563   0.912849E-02   0.862350E-04   0.000000E+00   0.217012E-03   0.325336E-09   0.105367E-07   0.105119E-11
  6564   0.912644E-02   0.859289E-04   0.000000E+00   0.216385E-03   0.325255E-09   0.105310E-07   0.105136E-11
  6565   0.912438E-02   0.856233E-04   0.000000E+00   0.215760E-03   0.325174E-09   0.105253E-07   0.105162E-11
  6566   0.912240E-02   0.853183E-04   0.000000E+00   0.215135E-03   0.325093E-09   0.105197E-07   0.105197E-11
  6567   0.912035E-02   0.850140E-04   0.000000E+00   0.214511E-03   0.325012E-09   0.105141E-07   0.105241E-11
  6568   0.911831E-02   0.847104E-04   0.000000E+00   0.213888E-03   0.324931E-09   0.105085E-07   0.105294E-11
  6569   0.911626E-02   0.844074E-04   0.000000E+00   0.213265E-03   0.324851E-09   0.105029E-07   0.105356E-11
  6570   0.911429E-02   0.841050E-04   0.000000E+00   0.212642E-03   0.324770E-09   0.104973E-07   0.105427E-11
  6571   0.911225E-02   0.838032E-04   0.000000E+00   0.212020E-03   0.324689E-09   0.104917E-07   0.105507E-11
  6572   0.911021E-02   0.835021E-04   0.000000E+00   0.211400E-03   0.324608E-09   0.104861E-07   0.105596E-11
  6573   0.910818E-02   0.832017E-04   0.000000E+00   0.210780E-03   0.324528E-09   0.104806E-07   0.105693E-11
  6574   0.910614E-02   0.829020E-04   0.000000E+00   0.210161E-03   0.324447E-09   0.104750E-07   0.105800E-11
  6575   0.910411E-02   0.826028E-04   0.000000E+00   0.209541E-03   0.324366E-09   0.104695E-07   0.105915E-11
  6576   0.910208E-02   0.823044E-04   0.000000E+00   0.208924E-03   0.324286E-09   0.104640E-07   0.106039E-11
  6577   0.910005E-02   0.820066E-04   0.000000E+00   0.208307E-03   0.324205E-09   0.104585E-07   0.106172E-11
  6578   0.909803E-02   0.817095E-04   0.000000E+00   0.207690E-03   0.324125E-09   0.104530E-07   0.106313E-11
  6579   0.909601E-02   0.814129E-04   0.000000E+00   0.207075E-03   0.324044E-09   0.104475E-07   0.106463E-11
  6580   0.909391E-02   0.811171E-04   0.000000E+00   0.206461E-03   0.323964E-09   0.104420E-07   0.106622E-11
  6581   0.909190E-02   0.808220E-04   0.000000E+00   0.205848E-03   0.323883E-09   0.104366E-07   0.106789E-11
  6582   0.908988E-02   0.805276E-04   0.000000E+00   0.205235E-03   0.323803E-09   0.104311E-07   0.106964E-11
  6583   0.908779E-02   0.802337E-04   0.000000E+00   0.204623E-03   0.323722E-09   0.104257E-07   0.107148E-11
  6584   0.908578E-02   0.799406E-04   0.000000E+00   0.204012E-03   0.323642E-09   0.104203E-07   0.107341E-11
  6585   0.908370E-02   0.796482E-04   0.000000E+00   0.203402E-03   0.323562E-09   0.104148E-07   0.107542E-11
  6586   0.908162E-02   0.793564E-04   0.000000E+00   0.202793E-03   0.323482E-09   0.104094E-07   0.107751E-11
  6587   0.907954E-02   0.790653E-04   0.000000E+00   0.202186E-03   0.323401E-09   0.104041E-07   0.107969E-11
  6588   0.907747E-02   0.787749E-04   0.000000E+00   0.201579E-03   0.323321E-09   0.103987E-07   0.108195E-11
  6589   0.907540E-02   0.784852E-04   0.000000E+00   0.200973E-03   0.323241E-09   0.103933E-07   0.108429E-11
  6590   0.907333E-02   0.781962E-04   0.000000E+00   0.200368E-03   0.323161E-09   0.103880E-07   0.108671E-11
  6591   0.907118E-02   0.779078E-04   0.000000E+00   0.199765E-03   0.323081E-09   0.103826E-07   0.108922E-11
  6592   0.906912E-02   0.776202E-04   0.000000E+00   0.199163E-03   0.323001E-09   0.103773E-07   0.109181E-11
  6593   0.906698E-02   0.773332E-04   0.000000E+00   0.198562E-03   0.322920E-09   0.103720E-07   0.109448E-11
  6594   0.906492E-02   0.770470E-04   0.000000E+00   0.197961E-03   0.322840E-09   0.103667E-07   0.109722E-11
  6595   0.906279E-02   0.767614E-04   0.000000E+00   0.197363E-03   0.322760E-09   0.103614E-07   0.110005E-11
  6596   0.906066E-02   0.764766E-04   0.000000E+00   0.196764E-03   0.322680E-09   0.103561E-07   0.110296E-11
  6597   0.905846E-02   0.761924E-04   0.000000E+00   0.196168E-03   0.322601E-09   0.103509E-07   0.110595E-11
  6598   0.905633E-02   0.759090E-04   0.000000E+00   0.195573E-03   0.322521E-09   0.103456E-07   0.110902E-11
  6599   0.905421E-02   0.756263E-04   0.000000E+00   0.194979E-03   0.322441E-09   0.103404E-07   0.111217E-11
  6600   0.905202E-02   0.753443E-04   0.000000E+00   0.194386E-03   0.322361E-09   0.103351E-07   0.111539E-11
  6601   0.904982E-02   0.750630E-04   0.000000E+00   0.193795E-03   0.322281E-09   0.103299E-07   0.111870E-11
  6602   0.904764E-02   0.747824E-04   0.000000E+00   0.193205E-03   0.322201E-09   0.103247E-07   0.112208E-11
  6603   0.904545E-02   0.745025E-04   0.000000E+00   0.192616E-03   0.322121E-09   0.103195E-07   0.112554E-11
  6604   0.904326E-02   0.742234E-04   0.000000E+00   0.192029E-03   0.322042E-09   0.103144E-07   0.112908E-11
  6605   0.904101E-02   0.739450E-04   0.000000E+00   0.191443E-03   0.321962E-09   0.103092E-07   0.113269E-11
  6606   0.903875E-02   0.736673E-04   0.000000E+00   0.190858E-03   0.321882E-09   0.103040E-07   0.113638E-11
  6607   0.903650E-02   0.733903E-04   0.000000E+00   0.190275E-03   0.321803E-09   0.102989E-07   0.114014E-11
  6608   0.903426E-02   0.731141E-04   0.000000E+00   0.189693E-03   0.321723E-09   0.102938E-07   0.114398E-11
  6609   0.903201E-02   0.728385E-04   0.000000E+00   0.189113E-03   0.321644E-09   0.102887E-07   0.114790E-11
  6610   0.902969E-02   0.725638E-04   0.000000E+00   0.188534E-03   0.321564E-09   0.102836E-07   0.115189E-11
  6611   0.902745E-02   0.722898E-04   0.000000E+00   0.187957E-03   0.321485E-09   0.102785E-07   0.115596E-11
  6612   0.902514E-02   0.720164E-04   0.000000E+00   0.187382E-03   0.321405E-09   0.102734E-07   0.116010E-11
  6613   0.902283E-02   0.717439E-04   0.000000E+00   0.186808E-03   0.321326E-09   0.102683E-07   0.116431E-11
  6614   0.902045E-02   0.714720E-04   0.000000E+00   0.186235E-03   0.321246E-09   0.102633E-07   0.116860E-11
  6615   0.901814E-02   0.712010E-04   0.000000E+00   0.185663E-03   0.321167E-09   0.102582E-07   0.117295E-11
  6616   0.901576E-02   0.709307E-04   0.000000E+00   0.185094E-03   0.321088E-09   0.102532E-07   0.117739E-11
  6617   0.901339E-02   0.706611E-04   0.000000E+00   0.184526E-03   0.321008E-09   0.102482E-07   0.118189E-11
  6618   0.901094E-02   0.703922E-04   0.000000E+00   0.183960E-03   0.320929E-09   0.102432E-07   0.118647E-11
  6619   0.900857E-02   0.701241E-04   0.000000E+00   0.183396E-03   0.320850E-09   0.102382E-07   0.119112E-11
  6620   0.900613E-02   0.698569E-04   0.000000E+00   0.182833E-03   0.320771E-09   0.102332E-07   0.119584E-11
  6621   0.900370E-02   0.695902E-04   0.000000E+00   0.182271E-03   0.320691E-09   0.102283E-07   0.120063E-11
  6622   0.900126E-02   0.693243E-04   0.000000E+00   0.181712E-03   0.320612E-09   0.102233E-07   0.120549E-11
  6623   0.899875E-02   0.690593E-04   0.000000E+00   0.181154E-03   0.320533E-09   0.102184E-07   0.121042E-11
  6624   0.899625E-02   0.687948E-04   0.000000E+00   0.180597E-03   0.320454E-09   0.102135E-07   0.121542E-11
  6625   0.899382E-02   0.685312E-04   0.000000E+00   0.180042E-03   0.320375E-09   0.102085E-07   0.122049E-11
  6626   0.899125E-02   0.682683E-04   0.000000E+00   0.179488E-03   0.320296E-09   0.102037E-07   0.122562E-11
  6627   0.898875E-02   0.680062E-04   0.000000E+00   0.178937E-03   0.320217E-09   0.101988E-07   0.123083E-11
  6628   0.898618E-02   0.677447E-04   0.000000E+00   0.178387E-03   0.320138E-09   0.101939E-07   0.123611E-11
  6629   0.898362E-02   0.674840E-04   0.000000E+00   0.177838E-03   0.320059E-09   0.101890E-07   0.124145E-11
  6630   0.898105E-02   0.672240E-04   0.000000E+00   0.177291E-03   0.319980E-09   0.101842E-07   0.124686E-11
  6631   0.897849E-02   0.669648E-04   0.000000E+00   0.176746E-03   0.319901E-09   0.101794E-07   0.125234E-11
  6632   0.897586E-02   0.667063E-04   0.000000E+00   0.176202E-03   0.319822E-09   0.101745E-07   0.125788E-11
  6633   0.897330E-02   0.664486E-04   0.000000E+00   0.175659E-03   0.319743E-09   0.101697E-07   0.126349E-11
  6634   0.897068E-02   0.661915E-04   0.000000E+00   0.175119E-03   0.319665E-09   0.101649E-07   0.126917E-11
  6635   0.896798E-02   0.659352E-04   0.000000E+00   0.174580E-03   0.319586E-09   0.101602E-07   0.127491E-11
  6636   0.896536E-02   0.656796E-04   0.000000E+00   0.174042E-03   0.319507E-09   0.101554E-07   0.128072E-11
  6637   0.896266E-02   0.654247E-04   0.000000E+00   0.173506E-03   0.319428E-09   0.101506E-07   0.128660E-11
  6638   0.895997E-02   0.651706E-04   0.000000E+00   0.172972E-03   0.319350E-09   0.101459E-07   0.129253E-11
  6639   0.895729E-02   0.649172E-04   0.000000E+00   0.172438E-03   0.319271E-09   0.101412E-07   0.129853E-11
  6640   0.895460E-02   0.646645E-04   0.000000E+00   0.171907E-03   0.319192E-09   0.101365E-07   0.130460E-11
  6641   0.895184E-02   0.644125E-04   0.000000E+00   0.171378E-03   0.319114E-09   0.101318E-07   0.131073E-11
  6642   0.894916E-02   0.641613E-04   0.000000E+00   0.170849E-03   0.319035E-09   0.101271E-07   0.131692E-11
  6643   0.894641E-02   0.639107E-04   0.000000E+00   0.170323E-03   0.318957E-09   0.101224E-07   0.132318E-11
  6644   0.894359E-02   0.636610E-04   0.000000E+00   0.169798E-03   0.318878E-09   0.101177E-07   0.132949E-11
  6645   0.894084E-02   0.634118E-04   0.000000E+00   0.169274E-03   0.318800E-09   0.101131E-07   0.133587E-11
  6646   0.893803E-02   0.631635E-04   0.000000E+00   0.168752E-03   0.318721E-09   0.101084E-07   0.134231E-11
  6647   0.893521E-02   0.629159E-04   0.000000E+00   0.168232E-03   0.318643E-09   0.101038E-07   0.134882E-11
  6648   0.893240E-02   0.626689E-04   0.000000E+00   0.167713E-03   0.318565E-09   0.100992E-07   0.135538E-11
  6649   0.892959E-02   0.624227E-04   0.000000E+00   0.167196E-03   0.318486E-09   0.100946E-07   0.136200E-11
  6650   0.892671E-02   0.621771E-04   0.000000E+00   0.166680E-03   0.318408E-09   0.100900E-07   0.136869E-11
  6651   0.892383E-02   0.619324E-04   0.000000E+00   0.166165E-03   0.318330E-09   0.100855E-07   0.137543E-11
  6652   0.892095E-02   0.616883E-04   0.000000E+00   0.165653E-03   0.318252E-09   0.100809E-07   0.138223E-11
  6653   0.891808E-02   0.614449E-04   0.000000E+00   0.165142E-03   0.318173E-09   0.100764E-07   0.138909E-11
  6654   0.891521E-02   0.612022E-04   0.000000E+00   0.164632E-03   0.318095E-09   0.100719E-07   0.139601E-11
  6655   0.891227E-02   0.609603E-04   0.000000E+00   0.164124E-03   0.318017E-09   0.100673E-07   0.140299E-11
  6656   0.890933E-02   0.607190E-04   0.000000E+00   0.163617E-03   0.317939E-09   0.100628E-07   0.141003E-11
  6657   0.890640E-02   0.604785E-04   0.000000E+00   0.163113E-03   0.317861E-09   0.100584E-07   0.141713E-11
  6658   0.890346E-02   0.602386E-04   0.000000E+00   0.162609E-03   0.317783E-09   0.100539E-07   0.142428E-11
  6659   0.890046E-02   0.599995E-04   0.000000E+00   0.162107E-03   0.317705E-09   0.100494E-07   0.143149E-11
  6660   0.889753E-02   0.597610E-04   0.000000E+00   0.161607E-03   0.317627E-09   0.100450E-07   0.143875E-11
  6661   0.889453E-02   0.595232E-04   0.000000E+00   0.161107E-03   0.317549E-09   0.100406E-07   0.144607E-11
  6662   0.889146E-02   0.592862E-04   0.000000E+00   0.160610E-03   0.317471E-09   0.100361E-07   0.145345E-11
  6663   0.888847E-02   0.590498E-04   0.000000E+00   0.160114E-03   0.317393E-09   0.100317E-07   0.146088E-11
  6664   0.888548E-02   0.588142E-04   0.000000E+00   0.159620E-03   0.317315E-09   0.100273E-07   0.146837E-11
  6665   0.888241E-02   0.585793E-04   0.000000E+00   0.159127E-03   0.317237E-09   0.100230E-07   0.147591E-11
  6666   0.887935E-02   0.583450E-04   0.000000E+00   0.158636E-03   0.317159E-09   0.100186E-07   0.148351E-11
  6667   0.887630E-02   0.581115E-04   0.000000E+00   0.158146E-03   0.317081E-09   0.100143E-07   0.149116E-11
  6668   0.887317E-02   0.578786E-04   0.000000E+00   0.157657E-03   0.317004E-09   0.100099E-07   0.149886E-11
  6669   0.887005E-02   0.576464E-04   0.000000E+00   0.157170E-03   0.316926E-09   0.100056E-07   0.150662E-11
  6670   0.886700E-02   0.574150E-04   0.000000E+00   0.156685E-03   0.316848E-09   0.100013E-07   0.151443E-11
  6671   0.886388E-02   0.571842E-04   0.000000E+00   0.156201E-03   0.316770E-09   0.999700E-08   0.152229E-11
  6672   0.886069E-02   0.569541E-04   0.000000E+00   0.155719E-03   0.316693E-09   0.999272E-08   0.153020E-11
  6673   0.885757E-02   0.567247E-04   0.000000E+00   0.155238E-03   0.316615E-09   0.998845E-08   0.153817E-11
  6674   0.885439E-02   0.564960E-04   0.000000E+00   0.154759E-03   0.316538E-09   0.998420E-08   0.154619E-11
  6675   0.885121E-02   0.562679E-04   0.000000E+00   0.154281E-03   0.316460E-09   0.997997E-08   0.155426E-11
  6676   0.884803E-02   0.560406E-04   0.000000E+00   0.153805E-03   0.316383E-09   0.997574E-08   0.156237E-11
  6677   0.884485E-02   0.558140E-04   0.000000E+00   0.153330E-03   0.316305E-09   0.997153E-08   0.157054E-11
  6678   0.884160E-02   0.555880E-04   0.000000E+00   0.152857E-03   0.316228E-09   0.996734E-08   0.157876E-11
  6679   0.883843E-02   0.553627E-04   0.000000E+00   0.152384E-03   0.316150E-09   0.996316E-08   0.158703E-11
  6680   0.883519E-02   0.551381E-04   0.000000E+00   0.151914E-03   0.316073E-09   0.995899E-08   0.159535E-11
  6681   0.883195E-02   0.549142E-04   0.000000E+00   0.151445E-03   0.315995E-09   0.995484E-08   0.160371E-11
  6682   0.882864E-02   0.546910E-04   0.000000E+00   0.150978E-03   0.315918E-09   0.995070E-08   0.161213E-11
  6683   0.882541E-02   0.544684E-04   0.000000E+00   0.150512E-03   0.315841E-09   0.994657E-08   0.162059E-11
  6684   0.882210E-02   0.542465E-04   0.000000E+00   0.150047E-03   0.315763E-09   0.994246E-08   0.162910E-11
  6685   0.881880E-02   0.540253E-04   0.000000E+00   0.149584E-03   0.315686E-09   0.993837E-08   0.163766E-11
  6686   0.881550E-02   0.538047E-04   0.000000E+00   0.149122E-03   0.315609E-09   0.993428E-08   0.164627E-11
  6687   0.881213E-02   0.535849E-04   0.000000E+00   0.148662E-03   0.315532E-09   0.993021E-08   0.165492E-11
  6688   0.880884E-02   0.533657E-04   0.000000E+00   0.148204E-03   0.315454E-09   0.992616E-08   0.166361E-11
  6689   0.880547E-02   0.531472E-04   0.000000E+00   0.147747E-03   0.315377E-09   0.992212E-08   0.167236E-11
  6690   0.880211E-02   0.529294E-04   0.000000E+00   0.147291E-03   0.315300E-09   0.991810E-08   0.168115E-11
  6691   0.879875E-02   0.527122E-04   0.000000E+00   0.146837E-03   0.315223E-09   0.991409E-08   0.168998E-11
  6692   0.879540E-02   0.524957E-04   0.000000E+00   0.146384E-03   0.315146E-09   0.991009E-08   0.169886E-11
