   138    0.39685E+04    0.11062E+01    0.00000E+00   -0.43750E+02    0.80529E-07    0.25203E-03   -0.10686E-05
   139    0.40028E+04    0.11069E+01    0.00000E+00   -0.44041E+02    0.80052E-07    0.24960E-03   -0.10783E-05
   140    0.40371E+04    0.11070E+01    0.00000E+00   -0.44312E+02    0.79579E-07    0.24721E-03   -0.10868E-05
   141    0.40712E+04    0.11066E+01    0.00000E+00   -0.44562E+02    0.79111E-07    0.24486E-03   -0.10941E-05
   142    0.41053E+04    0.11057E+01    0.00000E+00   -0.44792E+02    0.78646E-07    0.24254E-03   -0.11003E-05
   143    0.41393E+04    0.11043E+01    0.00000E+00   -0.45002E+02    0.78184E-07    0.24025E-03   -0.11051E-05
   144    0.41731E+04    0.11025E+01    0.00000E+00   -0.45190E+02    0.77727E-07    0.23800E-03   -0.11088E-05
   145    0.42068E+04    0.11002E+01    0.00000E+00   -0.45357E+02    0.77273E-07    0.23578E-03   -0.11112E-05
   146    0.42405E+04    0.10974E+01    0.00000E+00   -0.45502E+02    0.76823E-07    0.23359E-03   -0.11123E-05
   147    0.42739E+04    0.10942E+01    0.00000E+00   -0.45624E+02    0.76377E-07    0.23143E-03   -0.11121E-05
   148    0.43071E+04    0.10904E+01    0.00000E+00   -0.45724E+02    0.75934E-07    0.22930E-03   -0.11106E-05
   149    0.43403E+04    0.10862E+01    0.00000E+00   -0.45801E+02    0.75495E-07    0.22721E-03   -0.11078E-05
   150    0.43732E+04    0.10817E+01    0.00000E+00   -0.45852E+02    0.75059E-07    0.22514E-03   -0.11037E-05
   151    0.44059E+04    0.10766E+01    0.00000E+00   -0.45882E+02    0.74627E-07    0.22310E-03   -0.10982E-05
   152    0.44384E+04    0.10711E+01    0.00000E+00   -0.45887E+02    0.74199E-07    0.22108E-03   -0.10915E-05
   153    0.44707E+04    0.10652E+01    0.00000E+00   -0.45866E+02    0.73774E-07    0.21909E-03   -0.10835E-05
   154    0.45027E+04    0.10589E+01    0.00000E+00   -0.45822E+02    0.73352E-07    0.21713E-03   -0.10744E-05
   155    0.45346E+04    0.10522E+01    0.00000E+00   -0.45752E+02    0.72934E-07    0.21520E-03   -0.10642E-05
   156    0.45661E+04    0.10452E+01    0.00000E+00   -0.45658E+02    0.72520E-07    0.21329E-03   -0.10530E-05
   157    0.45975E+04    0.10377E+01    0.00000E+00   -0.45538E+02    0.72109E-07    0.21140E-03   -0.10409E-05
   158    0.46286E+04    0.10300E+01    0.00000E+00   -0.45392E+02    0.71701E-07    0.20954E-03   -0.10279E-05
   159    0.46595E+04    0.10219E+01    0.00000E+00   -0.45221E+02    0.71297E-07    0.20771E-03   -0.10141E-05
   160    0.46900E+04    0.10134E+01    0.00000E+00   -0.45022E+02    0.70896E-07    0.20589E-03   -0.99961E-06
   161    0.47204E+04    0.10047E+01    0.00000E+00   -0.44798E+02    0.70498E-07    0.20410E-03   -0.98443E-06
   162    0.47504E+04    0.99563E+00    0.00000E+00   -0.44549E+02    0.70104E-07    0.20234E-03   -0.96865E-06
   163    0.47803E+04    0.98626E+00    0.00000E+00   -0.44272E+02    0.69713E-07    0.20059E-03   -0.95235E-06
   164    0.48098E+04    0.97667E+00    0.00000E+00   -0.43970E+02    0.69325E-07    0.19886E-03   -0.93560E-06
   165    0.48391E+04    0.96678E+00    0.00000E+00   -0.43639E+02    0.68940E-07    0.19716E-03   -0.91846E-06
   166    0.48680E+04    0.95674E+00    0.00000E+00   -0.43283E+02    0.68559E-07    0.19548E-03   -0.90101E-06
   167    0.48968E+04    0.94633E+00    0.00000E+00   -0.42900E+02    0.68181E-07    0.19381E-03   -0.88330E-06
   168    0.49250E+04    0.93592E+00    0.00000E+00   -0.42490E+02    0.67806E-07    0.19217E-03   -0.86541E-06
   169    0.49530E+04    0.92521E+00    0.00000E+00   -0.42051E+02    0.67434E-07    0.19054E-03   -0.84741E-06
   170    0.49806E+04    0.91443E+00    0.00000E+00   -0.41586E+02    0.67065E-07    0.18894E-03   -0.82937E-06
   171    0.50078E+04    0.90357E+00    0.00000E+00   -0.41092E+02    0.66699E-07    0.18735E-03   -0.81136E-06
   172    0.50346E+04    0.89257E+00    0.00000E+00   -0.40571E+02    0.66337E-07    0.18577E-03   -0.79343E-06
   173    0.50609E+04    0.88142E+00    0.00000E+00   -0.40022E+02    0.65977E-07    0.18422E-03   -0.77567E-06
   174    0.50869E+04    0.87042E+00    0.00000E+00   -0.39446E+02    0.65621E-07    0.18268E-03   -0.75815E-06
   175    0.51124E+04    0.85927E+00    0.00000E+00   -0.38842E+02    0.65267E-07    0.18116E-03   -0.74092E-06
   176    0.51375E+04    0.84820E+00    0.00000E+00   -0.38210E+02    0.64917E-07    0.17965E-03   -0.72404E-06
   177    0.51621E+04    0.83713E+00    0.00000E+00   -0.37551E+02    0.64569E-07    0.17816E-03   -0.70752E-06
   178    0.51863E+04    0.82629E+00    0.00000E+00   -0.36863E+02    0.64224E-07    0.17668E-03   -0.69132E-06
   179    0.52100E+04    0.81537E+00    0.00000E+00   -0.36148E+02    0.63882E-07    0.17522E-03   -0.67544E-06
   180    0.52334E+04    0.80461E+00    0.00000E+00   -0.35406E+02    0.63544E-07    0.17377E-03   -0.65985E-06
   181    0.52562E+04    0.79400E+00    0.00000E+00   -0.34637E+02    0.63207E-07    0.17234E-03   -0.64454E-06
   182    0.52786E+04    0.78362E+00    0.00000E+00   -0.33840E+02    0.62874E-07    0.17092E-03   -0.62948E-06
   183    0.53004E+04    0.77339E+00    0.00000E+00   -0.33017E+02    0.62544E-07    0.16951E-03   -0.61466E-06
   184    0.53218E+04    0.76339E+00    0.00000E+00   -0.32166E+02    0.62216E-07    0.16812E-03   -0.60006E-06
   185    0.53428E+04    0.75377E+00    0.00000E+00   -0.31290E+02    0.61891E-07    0.16674E-03   -0.58566E-06
   186    0.53629E+04    0.74439E+00    0.00000E+00   -0.30386E+02    0.61569E-07    0.16538E-03   -0.57143E-06
   187    0.53829E+04    0.73538E+00    0.00000E+00   -0.29455E+02    0.61249E-07    0.16403E-03   -0.55737E-06
   188    0.54023E+04    0.72674E+00    0.00000E+00   -0.28499E+02    0.60932E-07    0.16269E-03   -0.54346E-06
   189    0.54211E+04    0.71850E+00    0.00000E+00   -0.27517E+02    0.60618E-07    0.16136E-03   -0.52967E-06
   190    0.54397E+04    0.71072E+00    0.00000E+00   -0.26510E+02    0.60306E-07    0.16004E-03   -0.51598E-06
   191    0.54575E+04    0.70341E+00    0.00000E+00   -0.25476E+02    0.59996E-07    0.15874E-03   -0.50238E-06
   192    0.54748E+04    0.69661E+00    0.00000E+00   -0.24417E+02    0.59690E-07    0.15745E-03   -0.48886E-06
   193    0.54915E+04    0.69034E+00    0.00000E+00   -0.23334E+02    0.59385E-07    0.15617E-03   -0.47538E-06
   194    0.55079E+04    0.68466E+00    0.00000E+00   -0.22226E+02    0.59084E-07    0.15490E-03   -0.46193E-06
   195    0.55236E+04    0.67958E+00    0.00000E+00   -0.21094E+02    0.58784E-07    0.15364E-03   -0.44850E-06
   196    0.55387E+04    0.67516E+00    0.00000E+00   -0.19938E+02    0.58487E-07    0.15240E-03   -0.43506E-06
   197    0.55534E+04    0.67143E+00    0.00000E+00   -0.18759E+02    0.58193E-07    0.15116E-03   -0.42159E-06
   198    0.55675E+04    0.66842E+00    0.00000E+00   -0.17556E+02    0.57901E-07    0.14993E-03   -0.40808E-06
   199    0.55811E+04    0.66617E+00    0.00000E+00   -0.16331E+02    0.57611E-07    0.14872E-03   -0.39451E-06
   200    0.55942E+04    0.66471E+00    0.00000E+00   -0.15084E+02    0.57323E-07    0.14751E-03   -0.38086E-06
   201    0.56066E+04    0.66408E+00    0.00000E+00   -0.13814E+02    0.57038E-07    0.14632E-03   -0.36711E-06
   202    0.56185E+04    0.66432E+00    0.00000E+00   -0.12522E+02    0.56755E-07    0.14513E-03   -0.35327E-06
   203    0.56299E+04    0.66547E+00    0.00000E+00   -0.11209E+02    0.56474E-07    0.14396E-03   -0.33934E-06
   204    0.56405E+04    0.66755E+00    0.00000E+00   -0.98772E+01    0.56196E-07    0.14279E-03   -0.32532E-06
   205    0.56506E+04    0.67062E+00    0.00000E+00   -0.85239E+01    0.55920E-07    0.14163E-03   -0.31122E-06
   206    0.56600E+04    0.67470E+00    0.00000E+00   -0.71507E+01    0.55645E-07    0.14048E-03   -0.29704E-06
   207    0.56689E+04    0.67983E+00    0.00000E+00   -0.57580E+01    0.55373E-07    0.13935E-03   -0.28278E-06
   208    0.56771E+04    0.68606E+00    0.00000E+00   -0.43464E+01    0.55104E-07    0.13822E-03   -0.26846E-06
   209    0.56846E+04    0.69340E+00    0.00000E+00   -0.29162E+01    0.54836E-07    0.13710E-03   -0.25406E-06
   210    0.56915E+04    0.70191E+00    0.00000E+00   -0.14684E+01    0.54570E-07    0.13598E-03   -0.23961E-06
   211    0.56979E+04    0.71162E+00    0.00000E+00   -0.29789E-02    0.54307E-07    0.13488E-03   -0.22510E-06
   212    0.57034E+04    0.72257E+00    0.00000E+00    0.14791E+01    0.54045E-07    0.13379E-03   -0.21054E-06
   213    0.57085E+04    0.73479E+00    0.00000E+00    0.29778E+01    0.53786E-07    0.13270E-03   -0.19592E-06
   214    0.57128E+04    0.74828E+00    0.00000E+00    0.44919E+01    0.53528E-07    0.13163E-03   -0.18126E-06
   215    0.57166E+04    0.76323E+00    0.00000E+00    0.60208E+01    0.53273E-07    0.13056E-03   -0.16656E-06
   216    0.57196E+04    0.77946E+00    0.00000E+00    0.75648E+01    0.53020E-07    0.12950E-03   -0.15183E-06
   217    0.57222E+04    0.79713E+00    0.00000E+00    0.91221E+01    0.52768E-07    0.12845E-03   -0.13706E-06
   218    0.57240E+04    0.81622E+00    0.00000E+00    0.10693E+02    0.52519E-07    0.12741E-03   -0.12226E-06
   219    0.57253E+04    0.83676E+00    0.00000E+00    0.12278E+02    0.52271E-07    0.12638E-03   -0.10743E-06
   220    0.57259E+04    0.85888E+00    0.00000E+00    0.13873E+02    0.52026E-07    0.12535E-03   -0.92591E-07
   221    0.57260E+04    0.88251E+00    0.00000E+00    0.15480E+02    0.51782E-07    0.12433E-03   -0.77732E-07
   222    0.57254E+04    0.90780E+00    0.00000E+00    0.17097E+02    0.51540E-07    0.12333E-03   -0.62861E-07
   223    0.57241E+04    0.93467E+00    0.00000E+00    0.18726E+02    0.51300E-07    0.12232E-03   -0.47982E-07
   224    0.57223E+04    0.96314E+00    0.00000E+00    0.20363E+02    0.51062E-07    0.12133E-03   -0.33099E-07
   225    0.57198E+04    0.99334E+00    0.00000E+00    0.22010E+02    0.50826E-07    0.12035E-03   -0.18217E-07
   226    0.57168E+04    0.10253E+01    0.00000E+00    0.23664E+02    0.50591E-07    0.11937E-03   -0.33399E-08
   227    0.57130E+04    0.10589E+01    0.00000E+00    0.25326E+02    0.50359E-07    0.11840E-03    0.11529E-07
   228    0.57087E+04    0.10944E+01    0.00000E+00    0.26995E+02    0.50128E-07    0.11744E-03    0.26385E-07
   229    0.57039E+04    0.11316E+01    0.00000E+00    0.28670E+02    0.49899E-07    0.11648E-03    0.41223E-07
   230    0.56983E+04    0.11706E+01    0.00000E+00    0.30350E+02    0.49671E-07    0.11554E-03    0.56040E-07
