#    L    TT             EE             BB             TE          
  2372    0.17890E-02    0.88418E-05    0.74430E-05    0.51584E-04
  2373    0.17905E-02    0.88280E-05    0.74313E-05    0.51516E-04
  2374    0.17920E-02    0.88142E-05    0.74195E-05    0.51449E-04
  2375    0.17935E-02    0.88004E-05    0.74078E-05    0.51382E-04
  2376    0.17949E-02    0.87866E-05    0.73961E-05    0.51314E-04
  2377    0.17964E-02    0.87728E-05    0.73845E-05    0.51247E-04
  2378    0.17979E-02    0.87589E-05    0.73728E-05    0.51180E-04
  2379    0.17993E-02    0.87450E-05    0.73612E-05    0.51113E-04
  2380    0.18007E-02    0.87311E-05    0.73496E-05    0.51046E-04
  2381    0.18021E-02    0.87172E-05    0.73380E-05    0.50979E-04
  2382    0.18035E-02    0.87032E-05    0.73264E-05    0.50912E-04
  2383    0.18049E-02    0.86892E-05    0.73149E-05    0.50845E-04
  2384    0.18063E-02    0.86752E-05    0.73034E-05    0.50778E-04
  2385    0.18076E-02    0.86612E-05    0.72919E-05    0.50711E-04
  2386    0.18090E-02    0.86471E-05    0.72804E-05    0.50643E-04
  2387    0.18103E-02    0.86330E-05    0.72690E-05    0.50576E-04
  2388    0.18117E-02    0.86189E-05    0.72576E-05    0.50508E-04
  2389    0.18130E-02    0.86047E-05    0.72462E-05    0.50441E-04
  2390    0.18143E-02    0.85905E-05    0.72348E-05    0.50373E-04
  2391    0.18156E-02    0.85763E-05    0.72234E-05    0.50304E-04
  2392    0.18168E-02    0.85620E-05    0.72121E-05    0.50236E-04
  2393    0.18181E-02    0.85477E-05    0.72008E-05    0.50167E-04
  2394    0.18193E-02    0.85334E-05    0.71896E-05    0.50098E-04
  2395    0.18206E-02    0.85190E-05    0.71783E-05    0.50029E-04
  2396    0.18218E-02    0.85046E-05    0.71671E-05    0.49959E-04
  2397    0.18230E-02    0.84901E-05    0.71560E-05    0.49890E-04
  2398    0.18242E-02    0.84756E-05    0.71448E-05    0.49819E-04
  2399    0.18254E-02    0.84610E-05    0.71337E-05    0.49749E-04
  2400    0.18265E-02    0.84464E-05    0.71226E-05    0.49678E-04
  2401    0.18277E-02    0.84318E-05    0.71115E-05    0.49606E-04
  2402    0.18288E-02    0.84171E-05    0.71005E-05    0.49535E-04
  2403    0.18299E-02    0.84024E-05    0.70895E-05    0.49462E-04
  2404    0.18310E-02    0.83876E-05    0.70785E-05    0.49390E-04
  2405    0.18321E-02    0.83728E-05    0.70675E-05    0.49317E-04
  2406    0.18332E-02    0.83580E-05    0.70566E-05    0.49244E-04
  2407    0.18343E-02    0.83431E-05    0.70457E-05    0.49170E-04
  2408    0.18354E-02    0.83283E-05    0.70349E-05    0.49096E-04
  2409    0.18364E-02    0.83134E-05    0.70240E-05    0.49022E-04
  2410    0.18375E-02    0.82984E-05    0.70132E-05    0.48947E-04
  2411    0.18385E-02    0.82835E-05    0.70024E-05    0.48872E-04
  2412    0.18396E-02    0.82685E-05    0.69917E-05    0.48797E-04
  2413    0.18406E-02    0.82535E-05    0.69809E-05    0.48722E-04
  2414    0.18416E-02    0.82385E-05    0.69702E-05    0.48646E-04
  2415    0.18426E-02    0.82235E-05    0.69595E-05    0.48570E-04
  2416    0.18436E-02    0.82085E-05    0.69489E-05    0.48494E-04
  2417    0.18446E-02    0.81935E-05    0.69382E-05    0.48418E-04
  2418    0.18456E-02    0.81785E-05    0.69276E-05    0.48341E-04
  2419    0.18466E-02    0.81635E-05    0.69171E-05    0.48265E-04
  2420    0.18476E-02    0.81485E-05    0.69065E-05    0.48188E-04
  2421    0.18486E-02    0.81335E-05    0.68960E-05    0.48111E-04
  2422    0.18496E-02    0.81185E-05    0.68855E-05    0.48033E-04
  2423    0.18506E-02    0.81035E-05    0.68750E-05    0.47956E-04
  2424    0.18515E-02    0.80885E-05    0.68645E-05    0.47878E-04
  2425    0.18525E-02    0.80736E-05    0.68541E-05    0.47801E-04
  2426    0.18535E-02    0.80587E-05    0.68436E-05    0.47723E-04
  2427    0.18545E-02    0.80438E-05    0.68332E-05    0.47645E-04
  2428    0.18555E-02    0.80289E-05    0.68229E-05    0.47567E-04
  2429    0.18565E-02    0.80140E-05    0.68125E-05    0.47489E-04
  2430    0.18575E-02    0.79992E-05    0.68022E-05    0.47411E-04
  2431    0.18584E-02    0.79844E-05    0.67919E-05    0.47333E-04
  2432    0.18594E-02    0.79697E-05    0.67816E-05    0.47254E-04
  2433    0.18604E-02    0.79550E-05    0.67713E-05    0.47176E-04
  2434    0.18614E-02    0.79403E-05    0.67611E-05    0.47098E-04
  2435    0.18624E-02    0.79257E-05    0.67509E-05    0.47019E-04
  2436    0.18635E-02    0.79111E-05    0.67407E-05    0.46941E-04
  2437    0.18645E-02    0.78965E-05    0.67305E-05    0.46863E-04
  2438    0.18655E-02    0.78820E-05    0.67203E-05    0.46785E-04
  2439    0.18665E-02    0.78676E-05    0.67102E-05    0.46706E-04
  2440    0.18676E-02    0.78532E-05    0.67000E-05    0.46628E-04
  2441    0.18686E-02    0.78389E-05    0.66899E-05    0.46550E-04
  2442    0.18697E-02    0.78247E-05    0.66798E-05    0.46472E-04
  2443    0.18708E-02    0.78105E-05    0.66697E-05    0.46394E-04
  2444    0.18718E-02    0.77964E-05    0.66597E-05    0.46316E-04
  2445    0.18729E-02    0.77823E-05    0.66497E-05    0.46238E-04
  2446    0.18740E-02    0.77683E-05    0.66396E-05    0.46161E-04
  2447    0.18752E-02    0.77544E-05    0.66296E-05    0.46083E-04
  2448    0.18763E-02    0.77406E-05    0.66196E-05    0.46006E-04
  2449    0.18774E-02    0.77269E-05    0.66097E-05    0.45929E-04
  2450    0.18786E-02    0.77132E-05    0.65997E-05    0.45852E-04
  2451    0.18797E-02    0.76996E-05    0.65898E-05    0.45775E-04
  2452    0.18809E-02    0.76861E-05    0.65799E-05    0.45698E-04
  2453    0.18821E-02    0.76727E-05    0.65699E-05    0.45622E-04
  2454    0.18833E-02    0.76594E-05    0.65601E-05    0.45545E-04
  2455    0.18846E-02    0.76461E-05    0.65502E-05    0.45469E-04
  2456    0.18858E-02    0.76330E-05    0.65403E-05    0.45394E-04
  2457    0.18870E-02    0.76199E-05    0.65305E-05    0.45318E-04
  2458    0.18883E-02    0.76069E-05    0.65207E-05    0.45243E-04
  2459    0.18896E-02    0.75939E-05    0.65109E-05    0.45168E-04
  2460    0.18909E-02    0.75811E-05    0.65011E-05    0.45093E-04
  2461    0.18922E-02    0.75683E-05    0.64913E-05    0.45018E-04
  2462    0.18935E-02    0.75555E-05    0.64815E-05    0.44944E-04
  2463    0.18948E-02    0.75429E-05    0.64718E-05    0.44870E-04
  2464    0.18962E-02    0.75303E-05    0.64621E-05    0.44796E-04
  2465    0.18975E-02    0.75178E-05    0.64524E-05    0.44723E-04
  2466    0.18989E-02    0.75054E-05    0.64427E-05    0.44650E-04
  2467    0.19003E-02    0.74930E-05    0.64330E-05    0.44577E-04
  2468    0.19017E-02    0.74807E-05    0.64233E-05    0.44505E-04
  2469    0.19031E-02    0.74685E-05    0.64137E-05    0.44433E-04
  2470    0.19045E-02    0.74563E-05    0.64041E-05    0.44361E-04
  2471    0.19060E-02    0.74442E-05    0.63945E-05    0.44290E-04
  2472    0.19074E-02    0.74322E-05    0.63849E-05    0.44219E-04
  2473    0.19089E-02    0.74202E-05    0.63753E-05    0.44148E-04
  2474    0.19104E-02    0.74083E-05    0.63658E-05    0.44078E-04
  2475    0.19119E-02    0.73964E-05    0.63562E-05    0.44008E-04
  2476    0.19134E-02    0.73846E-05    0.63467E-05    0.43939E-04
  2477    0.19149E-02    0.73729E-05    0.63372E-05    0.43870E-04
  2478    0.19164E-02    0.73612E-05    0.63277E-05    0.43801E-04
  2479    0.19179E-02    0.73495E-05    0.63183E-05    0.43733E-04
  2480    0.19195E-02    0.73379E-05    0.63088E-05    0.43665E-04
  2481    0.19211E-02    0.73264E-05    0.62994E-05    0.43598E-04
  2482    0.19226E-02    0.73149E-05    0.62900E-05    0.43531E-04
  2483    0.19242E-02    0.73035E-05    0.62806E-05    0.43465E-04
  2484    0.19258E-02    0.72921E-05    0.62712E-05    0.43399E-04
  2485    0.19274E-02    0.72808E-05    0.62619E-05    0.43334E-04
  2486    0.19291E-02    0.72695E-05    0.62526E-05    0.43269E-04
  2487    0.19307E-02    0.72582E-05    0.62432E-05    0.43205E-04
  2488    0.19323E-02    0.72470E-05    0.62339E-05    0.43141E-04
  2489    0.19340E-02    0.72359E-05    0.62247E-05    0.43078E-04
  2490    0.19357E-02    0.72247E-05    0.62154E-05    0.43015E-04
  2491    0.19374E-02    0.72137E-05    0.62062E-05    0.42953E-04
  2492    0.19391E-02    0.72026E-05    0.61970E-05    0.42892E-04
  2493    0.19408E-02    0.71916E-05    0.61878E-05    0.42831E-04
  2494    0.19425E-02    0.71807E-05    0.61786E-05    0.42770E-04
  2495    0.19442E-02    0.71698E-05    0.61694E-05    0.42710E-04
  2496    0.19459E-02    0.71589E-05    0.61603E-05    0.42651E-04
  2497    0.19477E-02    0.71480E-05    0.61511E-05    0.42592E-04
  2498    0.19495E-02    0.71372E-05    0.61420E-05    0.42534E-04
  2499    0.19512E-02    0.71264E-05    0.61330E-05    0.42477E-04
  2500    0.19530E-02    0.71157E-05    0.61239E-05    0.42420E-04
  2501    0.19548E-02    0.71050E-05    0.61148E-05    0.42364E-04
  2502    0.19566E-02    0.70943E-05    0.61058E-05    0.42308E-04
  2503    0.19584E-02    0.70836E-05    0.60968E-05    0.42253E-04
  2504    0.19603E-02    0.70730E-05    0.60878E-05    0.42199E-04
  2505    0.19621E-02    0.70623E-05    0.60789E-05    0.42145E-04
  2506    0.19639E-02    0.70518E-05    0.60699E-05    0.42092E-04
  2507    0.19658E-02    0.70412E-05    0.60610E-05    0.42039E-04
  2508    0.19676E-02    0.70307E-05    0.60521E-05    0.41987E-04
  2509    0.19695E-02    0.70201E-05    0.60432E-05    0.41936E-04
  2510    0.19713E-02    0.70097E-05    0.60343E-05    0.41885E-04
  2511    0.19732E-02    0.69992E-05    0.60254E-05    0.41834E-04
  2512    0.19751E-02    0.69887E-05    0.60166E-05    0.41784E-04
  2513    0.19769E-02    0.69783E-05    0.60077E-05    0.41735E-04
  2514    0.19788E-02    0.69679E-05    0.59989E-05    0.41686E-04
  2515    0.19807E-02    0.69575E-05    0.59901E-05    0.41638E-04
  2516    0.19825E-02    0.69471E-05    0.59814E-05    0.41590E-04
  2517    0.19844E-02    0.69368E-05    0.59726E-05    0.41542E-04
  2518    0.19862E-02    0.69264E-05    0.59639E-05    0.41495E-04
  2519    0.19881E-02    0.69161E-05    0.59551E-05    0.41449E-04
  2520    0.19899E-02    0.69058E-05    0.59464E-05    0.41402E-04
  2521    0.19918E-02    0.68954E-05    0.59377E-05    0.41357E-04
  2522    0.19936E-02    0.68851E-05    0.59290E-05    0.41311E-04
  2523    0.19954E-02    0.68749E-05    0.59203E-05    0.41266E-04
  2524    0.19972E-02    0.68646E-05    0.59117E-05    0.41222E-04
  2525    0.19991E-02    0.68543E-05    0.59030E-05    0.41177E-04
  2526    0.20009E-02    0.68441E-05    0.58944E-05    0.41134E-04
  2527    0.20026E-02    0.68338E-05    0.58858E-05    0.41090E-04
  2528    0.20044E-02    0.68236E-05    0.58772E-05    0.41047E-04
  2529    0.20062E-02    0.68133E-05    0.58686E-05    0.41004E-04
  2530    0.20079E-02    0.68031E-05    0.58600E-05    0.40961E-04
  2531    0.20097E-02    0.67929E-05    0.58515E-05    0.40919E-04
  2532    0.20114E-02    0.67826E-05    0.58429E-05    0.40877E-04
  2533    0.20131E-02    0.67724E-05    0.58344E-05    0.40836E-04
  2534    0.20148E-02    0.67622E-05    0.58258E-05    0.40794E-04
  2535    0.20165E-02    0.67519E-05    0.58173E-05    0.40753E-04
  2536    0.20181E-02    0.67417E-05    0.58088E-05    0.40712E-04
  2537    0.20198E-02    0.67315E-05    0.58003E-05    0.40671E-04
  2538    0.20214E-02    0.67212E-05    0.57918E-05    0.40631E-04
  2539    0.20230E-02    0.67110E-05    0.57834E-05    0.40591E-04
  2540    0.20246E-02    0.67008E-05    0.57749E-05    0.40551E-04
  2541    0.20261E-02    0.66905E-05    0.57664E-05    0.40511E-04
  2542    0.20276E-02    0.66803E-05    0.57580E-05    0.40471E-04
  2543    0.20291E-02    0.66700E-05    0.57496E-05    0.40432E-04
  2544    0.20306E-02    0.66597E-05    0.57411E-05    0.40392E-04
  2545    0.20321E-02    0.66495E-05    0.57327E-05    0.40353E-04
  2546    0.20335E-02    0.66392E-05    0.57243E-05    0.40314E-04
  2547    0.20349E-02    0.66289E-05    0.57159E-05    0.40275E-04
  2548    0.20363E-02    0.66186E-05    0.57075E-05    0.40237E-04
  2549    0.20376E-02    0.66082E-05    0.56991E-05    0.40198E-04
  2550    0.20389E-02    0.65979E-05    0.56908E-05    0.40159E-04
  2551    0.20402E-02    0.65875E-05    0.56824E-05    0.40121E-04
  2552    0.20415E-02    0.65772E-05    0.56740E-05    0.40082E-04
  2553    0.20427E-02    0.65668E-05    0.56657E-05    0.40044E-04
  2554    0.20439E-02    0.65564E-05    0.56574E-05    0.40006E-04
  2555    0.20451E-02    0.65460E-05    0.56490E-05    0.39967E-04
  2556    0.20462E-02    0.65356E-05    0.56407E-05    0.39929E-04
  2557    0.20473E-02    0.65252E-05    0.56324E-05    0.39891E-04
  2558    0.20484E-02    0.65148E-05    0.56241E-05    0.39853E-04
  2559    0.20494E-02    0.65043E-05    0.56158E-05    0.39815E-04
  2560    0.20504E-02    0.64939E-05    0.56075E-05    0.39777E-04
  2561    0.20514E-02    0.64834E-05    0.55992E-05    0.39740E-04
  2562    0.20524E-02    0.64730E-05    0.55910E-05    0.39702E-04
  2563    0.20533E-02    0.64625E-05    0.55827E-05    0.39664E-04
  2564    0.20542E-02    0.64521E-05    0.55745E-05    0.39626E-04
  2565    0.20551E-02    0.64416E-05    0.55662E-05    0.39589E-04
  2566    0.20560E-02    0.64311E-05    0.55580E-05    0.39551E-04
  2567    0.20568E-02    0.64207E-05    0.55498E-05    0.39514E-04
  2568    0.20576E-02    0.64102E-05    0.55416E-05    0.39477E-04
  2569    0.20584E-02    0.63997E-05    0.55334E-05    0.39439E-04
  2570    0.20591E-02    0.63893E-05    0.55253E-05    0.39402E-04
  2571    0.20598E-02    0.63788E-05    0.55171E-05    0.39365E-04
  2572    0.20605E-02    0.63683E-05    0.55090E-05    0.39327E-04
  2573    0.20612E-02    0.63579E-05    0.55008E-05    0.39290E-04
  2574    0.20619E-02    0.63474E-05    0.54927E-05    0.39253E-04
  2575    0.20625E-02    0.63370E-05    0.54846E-05    0.39216E-04
  2576    0.20631E-02    0.63266E-05    0.54765E-05    0.39179E-04
  2577    0.20637E-02    0.63161E-05    0.54685E-05    0.39142E-04
  2578    0.20642E-02    0.63057E-05    0.54604E-05    0.39105E-04
  2579    0.20647E-02    0.62953E-05    0.54524E-05    0.39068E-04
  2580    0.20652E-02    0.62849E-05    0.54443E-05    0.39031E-04
  2581    0.20657E-02    0.62745E-05    0.54363E-05    0.38994E-04
  2582    0.20662E-02    0.62641E-05    0.54283E-05    0.38957E-04
  2583    0.20666E-02    0.62537E-05    0.54203E-05    0.38921E-04
  2584    0.20670E-02    0.62434E-05    0.54124E-05    0.38884E-04
  2585    0.20674E-02    0.62330E-05    0.54044E-05    0.38847E-04
  2586    0.20678E-02    0.62227E-05    0.53965E-05    0.38810E-04
  2587    0.20681E-02    0.62124E-05    0.53886E-05    0.38774E-04
  2588    0.20685E-02    0.62021E-05    0.53807E-05    0.38737E-04
  2589    0.20688E-02    0.61918E-05    0.53728E-05    0.38700E-04
  2590    0.20690E-02    0.61815E-05    0.53649E-05    0.38663E-04
  2591    0.20693E-02    0.61713E-05    0.53571E-05    0.38627E-04
  2592    0.20695E-02    0.61611E-05    0.53493E-05    0.38590E-04
  2593    0.20698E-02    0.61508E-05    0.53414E-05    0.38554E-04
  2594    0.20700E-02    0.61407E-05    0.53337E-05    0.38517E-04
  2595    0.20702E-02    0.61305E-05    0.53259E-05    0.38480E-04
  2596    0.20703E-02    0.61204E-05    0.53181E-05    0.38444E-04
  2597    0.20705E-02    0.61102E-05    0.53104E-05    0.38407E-04
  2598    0.20706E-02    0.61001E-05    0.53027E-05    0.38371E-04
  2599    0.20707E-02    0.60901E-05    0.52950E-05    0.38334E-04
  2600    0.20708E-02    0.60800E-05    0.52873E-05    0.38297E-04
  2601    0.20709E-02    0.60700E-05    0.52797E-05    0.38261E-04
  2602    0.20709E-02    0.60600E-05    0.52720E-05    0.38224E-04
  2603    0.20709E-02    0.60501E-05    0.52644E-05    0.38188E-04
  2604    0.20710E-02    0.60402E-05    0.52568E-05    0.38151E-04
  2605    0.20710E-02    0.60302E-05    0.52493E-05    0.38114E-04
  2606    0.20710E-02    0.60204E-05    0.52417E-05    0.38078E-04
  2607    0.20709E-02    0.60105E-05    0.52342E-05    0.38041E-04
  2608    0.20709E-02    0.60007E-05    0.52267E-05    0.38004E-04
  2609    0.20709E-02    0.59909E-05    0.52192E-05    0.37968E-04
  2610    0.20708E-02    0.59812E-05    0.52117E-05    0.37931E-04
  2611    0.20707E-02    0.59714E-05    0.52043E-05    0.37894E-04
  2612    0.20707E-02    0.59617E-05    0.51968E-05    0.37857E-04
  2613    0.20706E-02    0.59520E-05    0.51894E-05    0.37820E-04
  2614    0.20705E-02    0.59424E-05    0.51820E-05    0.37783E-04
  2615    0.20704E-02    0.59328E-05    0.51746E-05    0.37746E-04
  2616    0.20703E-02    0.59232E-05    0.51672E-05    0.37709E-04
  2617    0.20701E-02    0.59137E-05    0.51599E-05    0.37672E-04
  2618    0.20700E-02    0.59041E-05    0.51526E-05    0.37635E-04
  2619    0.20699E-02    0.58947E-05    0.51452E-05    0.37597E-04
  2620    0.20698E-02    0.58852E-05    0.51379E-05    0.37560E-04
  2621    0.20696E-02    0.58758E-05    0.51306E-05    0.37523E-04
  2622    0.20695E-02    0.58664E-05    0.51234E-05    0.37485E-04
  2623    0.20694E-02    0.58570E-05    0.51161E-05    0.37447E-04
  2624    0.20692E-02    0.58477E-05    0.51089E-05    0.37410E-04
  2625    0.20691E-02    0.58384E-05    0.51017E-05    0.37372E-04
  2626    0.20690E-02    0.58291E-05    0.50944E-05    0.37334E-04
  2627    0.20688E-02    0.58199E-05    0.50873E-05    0.37296E-04
  2628    0.20687E-02    0.58107E-05    0.50801E-05    0.37258E-04
  2629    0.20686E-02    0.58015E-05    0.50729E-05    0.37219E-04
  2630    0.20685E-02    0.57924E-05    0.50658E-05    0.37181E-04
  2631    0.20684E-02    0.57833E-05    0.50586E-05    0.37143E-04
  2632    0.20682E-02    0.57742E-05    0.50515E-05    0.37104E-04
  2633    0.20681E-02    0.57652E-05    0.50444E-05    0.37065E-04
  2634    0.20680E-02    0.57562E-05    0.50373E-05    0.37026E-04
  2635    0.20679E-02    0.57472E-05    0.50302E-05    0.36987E-04
  2636    0.20679E-02    0.57383E-05    0.50231E-05    0.36948E-04
  2637    0.20678E-02    0.57294E-05    0.50160E-05    0.36909E-04
  2638    0.20677E-02    0.57206E-05    0.50090E-05    0.36869E-04
  2639    0.20677E-02    0.57118E-05    0.50020E-05    0.36829E-04
  2640    0.20676E-02    0.57030E-05    0.49949E-05    0.36790E-04
  2641    0.20676E-02    0.56942E-05    0.49879E-05    0.36750E-04
  2642    0.20676E-02    0.56855E-05    0.49809E-05    0.36709E-04
  2643    0.20676E-02    0.56769E-05    0.49739E-05    0.36669E-04
  2644    0.20676E-02    0.56682E-05    0.49669E-05    0.36629E-04
  2645    0.20677E-02    0.56596E-05    0.49600E-05    0.36588E-04
  2646    0.20677E-02    0.56511E-05    0.49530E-05    0.36547E-04
  2647    0.20678E-02    0.56425E-05    0.49460E-05    0.36506E-04
  2648    0.20679E-02    0.56340E-05    0.49391E-05    0.36465E-04
  2649    0.20680E-02    0.56256E-05    0.49322E-05    0.36423E-04
  2650    0.20681E-02    0.56172E-05    0.49252E-05    0.36382E-04
  2651    0.20682E-02    0.56088E-05    0.49183E-05    0.36340E-04
  2652    0.20684E-02    0.56005E-05    0.49114E-05    0.36298E-04
  2653    0.20686E-02    0.55922E-05    0.49045E-05    0.36256E-04
  2654    0.20688E-02    0.55839E-05    0.48976E-05    0.36213E-04
  2655    0.20690E-02    0.55757E-05    0.48908E-05    0.36170E-04
  2656    0.20692E-02    0.55675E-05    0.48839E-05    0.36128E-04
  2657    0.20694E-02    0.55594E-05    0.48770E-05    0.36085E-04
  2658    0.20697E-02    0.55512E-05    0.48702E-05    0.36042E-04
  2659    0.20700E-02    0.55431E-05    0.48633E-05    0.35998E-04
  2660    0.20703E-02    0.55351E-05    0.48565E-05    0.35955E-04
  2661    0.20706E-02    0.55270E-05    0.48497E-05    0.35911E-04
  2662    0.20709E-02    0.55190E-05    0.48429E-05    0.35867E-04
  2663    0.20712E-02    0.55110E-05    0.48361E-05    0.35823E-04
  2664    0.20715E-02    0.55031E-05    0.48293E-05    0.35779E-04
  2665    0.20718E-02    0.54952E-05    0.48225E-05    0.35735E-04
  2666    0.20722E-02    0.54873E-05    0.48157E-05    0.35691E-04
  2667    0.20725E-02    0.54794E-05    0.48090E-05    0.35646E-04
  2668    0.20729E-02    0.54715E-05    0.48022E-05    0.35602E-04
  2669    0.20733E-02    0.54637E-05    0.47955E-05    0.35557E-04
  2670    0.20736E-02    0.54559E-05    0.47888E-05    0.35512E-04
  2671    0.20740E-02    0.54481E-05    0.47821E-05    0.35467E-04
  2672    0.20744E-02    0.54403E-05    0.47754E-05    0.35422E-04
  2673    0.20747E-02    0.54325E-05    0.47687E-05    0.35377E-04
  2674    0.20751E-02    0.54248E-05    0.47620E-05    0.35332E-04
  2675    0.20755E-02    0.54171E-05    0.47553E-05    0.35287E-04
  2676    0.20758E-02    0.54094E-05    0.47487E-05    0.35241E-04
  2677    0.20762E-02    0.54017E-05    0.47420E-05    0.35196E-04
  2678    0.20766E-02    0.53940E-05    0.47354E-05    0.35150E-04
  2679    0.20769E-02    0.53863E-05    0.47288E-05    0.35105E-04
  2680    0.20773E-02    0.53787E-05    0.47221E-05    0.35059E-04
  2681    0.20776E-02    0.53710E-05    0.47156E-05    0.35013E-04
  2682    0.20780E-02    0.53634E-05    0.47090E-05    0.34968E-04
  2683    0.20783E-02    0.53558E-05    0.47024E-05    0.34922E-04
  2684    0.20787E-02    0.53481E-05    0.46958E-05    0.34876E-04
  2685    0.20790E-02    0.53405E-05    0.46893E-05    0.34830E-04
  2686    0.20793E-02    0.53329E-05    0.46828E-05    0.34784E-04
  2687    0.20796E-02    0.53253E-05    0.46762E-05    0.34738E-04
  2688    0.20799E-02    0.53177E-05    0.46697E-05    0.34692E-04
  2689    0.20802E-02    0.53101E-05    0.46632E-05    0.34646E-04
  2690    0.20805E-02    0.53025E-05    0.46568E-05    0.34600E-04
  2691    0.20807E-02    0.52950E-05    0.46503E-05    0.34554E-04
  2692    0.20809E-02    0.52874E-05    0.46438E-05    0.34509E-04
  2693    0.20812E-02    0.52798E-05    0.46374E-05    0.34463E-04
  2694    0.20814E-02    0.52722E-05    0.46310E-05    0.34417E-04
  2695    0.20816E-02    0.52646E-05    0.46245E-05    0.34371E-04
  2696    0.20817E-02    0.52570E-05    0.46181E-05    0.34325E-04
  2697    0.20819E-02    0.52494E-05    0.46118E-05    0.34279E-04
  2698    0.20820E-02    0.52418E-05    0.46054E-05    0.34233E-04
  2699    0.20821E-02    0.52342E-05    0.45990E-05    0.34187E-04
  2700    0.20822E-02    0.52266E-05    0.45927E-05    0.34141E-04
  2701    0.20823E-02    0.52189E-05    0.45864E-05    0.34096E-04
  2702    0.20824E-02    0.52113E-05    0.45800E-05    0.34050E-04
  2703    0.20824E-02    0.52037E-05    0.45737E-05    0.34004E-04
  2704    0.20824E-02    0.51960E-05    0.45675E-05    0.33959E-04
  2705    0.20824E-02    0.51884E-05    0.45612E-05    0.33913E-04
  2706    0.20823E-02    0.51807E-05    0.45549E-05    0.33868E-04
  2707    0.20822E-02    0.51731E-05    0.45487E-05    0.33823E-04
  2708    0.20822E-02    0.51654E-05    0.45424E-05    0.33777E-04
  2709    0.20820E-02    0.51577E-05    0.45362E-05    0.33732E-04
  2710    0.20819E-02    0.51500E-05    0.45300E-05    0.33687E-04
  2711    0.20817E-02    0.51424E-05    0.45238E-05    0.33642E-04
  2712    0.20815E-02    0.51347E-05    0.45176E-05    0.33597E-04
  2713    0.20813E-02    0.51270E-05    0.45115E-05    0.33553E-04
  2714    0.20810E-02    0.51193E-05    0.45053E-05    0.33508E-04
  2715    0.20808E-02    0.51116E-05    0.44991E-05    0.33464E-04
  2716    0.20804E-02    0.51040E-05    0.44930E-05    0.33419E-04
  2717    0.20801E-02    0.50963E-05    0.44869E-05    0.33375E-04
  2718    0.20797E-02    0.50886E-05    0.44808E-05    0.33331E-04
  2719    0.20793E-02    0.50809E-05    0.44747E-05    0.33287E-04
  2720    0.20789E-02    0.50732E-05    0.44686E-05    0.33244E-04
  2721    0.20785E-02    0.50656E-05    0.44625E-05    0.33200E-04
  2722    0.20780E-02    0.50579E-05    0.44564E-05    0.33157E-04
  2723    0.20775E-02    0.50502E-05    0.44504E-05    0.33114E-04
  2724    0.20769E-02    0.50425E-05    0.44443E-05    0.33071E-04
  2725    0.20763E-02    0.50349E-05    0.44383E-05    0.33028E-04
  2726    0.20757E-02    0.50272E-05    0.44322E-05    0.32985E-04
  2727    0.20751E-02    0.50196E-05    0.44262E-05    0.32943E-04
  2728    0.20744E-02    0.50119E-05    0.44202E-05    0.32901E-04
  2729    0.20737E-02    0.50043E-05    0.44142E-05    0.32859E-04
  2730    0.20729E-02    0.49967E-05    0.44082E-05    0.32817E-04
  2731    0.20721E-02    0.49890E-05    0.44022E-05    0.32776E-04
  2732    0.20713E-02    0.49814E-05    0.43962E-05    0.32735E-04
  2733    0.20705E-02    0.49738E-05    0.43902E-05    0.32694E-04
  2734    0.20696E-02    0.49662E-05    0.43843E-05    0.32653E-04
  2735    0.20687E-02    0.49586E-05    0.43783E-05    0.32612E-04
  2736    0.20677E-02    0.49510E-05    0.43724E-05    0.32572E-04
  2737    0.20667E-02    0.49434E-05    0.43664E-05    0.32532E-04
  2738    0.20657E-02    0.49359E-05    0.43605E-05    0.32493E-04
  2739    0.20646E-02    0.49283E-05    0.43546E-05    0.32453E-04
  2740    0.20635E-02    0.49208E-05    0.43486E-05    0.32414E-04
  2741    0.20624E-02    0.49133E-05    0.43427E-05    0.32376E-04
  2742    0.20612E-02    0.49058E-05    0.43368E-05    0.32337E-04
  2743    0.20600E-02    0.48983E-05    0.43309E-05    0.32299E-04
  2744    0.20587E-02    0.48908E-05    0.43250E-05    0.32261E-04
  2745    0.20574E-02    0.48833E-05    0.43191E-05    0.32224E-04
  2746    0.20561E-02    0.48758E-05    0.43132E-05    0.32186E-04
  2747    0.20547E-02    0.48684E-05    0.43073E-05    0.32150E-04
  2748    0.20532E-02    0.48610E-05    0.43015E-05    0.32113E-04
  2749    0.20518E-02    0.48536E-05    0.42956E-05    0.32077E-04
  2750    0.20503E-02    0.48462E-05    0.42897E-05    0.32041E-04
  2751    0.20487E-02    0.48388E-05    0.42839E-05    0.32006E-04
  2752    0.20471E-02    0.48314E-05    0.42780E-05    0.31970E-04
  2753    0.20455E-02    0.48241E-05    0.42722E-05    0.31936E-04
  2754    0.20438E-02    0.48168E-05    0.42663E-05    0.31901E-04
  2755    0.20421E-02    0.48095E-05    0.42605E-05    0.31867E-04
  2756    0.20404E-02    0.48022E-05    0.42546E-05    0.31834E-04
  2757    0.20386E-02    0.47949E-05    0.42488E-05    0.31800E-04
  2758    0.20368E-02    0.47876E-05    0.42430E-05    0.31767E-04
  2759    0.20350E-02    0.47804E-05    0.42372E-05    0.31735E-04
