# L    TT             EE             BB             TE  
1.220000000000000000e+02 3.388572378008804662e+03 1.303375460059452928e+00 6.536930615648041398e-02 -3.611549776994453254e+01
1.230000000000000000e+02 3.422858036194224951e+03 1.315782513620467498e+00 6.538391699071960383e-02 -3.664732103158424081e+01
1.240000000000000000e+02 3.457206503774420071e+03 1.327500802020670001e+00 6.539849411848261407e-02 -3.716874659630929756e+01
1.250000000000000000e+02 3.491610786401219684e+03 1.338510868941378273e+00 6.541303755306872303e-02 -3.767922708735235915e+01
1.260000000000000000e+02 3.526063889726450725e+03 1.348793258063911038e+00 6.542754730777711192e-02 -3.817821512794607486e+01
1.270000000000000000e+02 3.560558819401942401e+03 1.358328513069585242e+00 6.544202339590703132e-02 -3.866516334132307975e+01
1.280000000000000000e+02 3.595088581079522555e+03 1.367097177639718941e+00 6.545646583075764857e-02 -3.913952435071603730e+01
1.290000000000000000e+02 3.629645717080461509e+03 1.375079795455631304e+00 6.547087462562824201e-02 -3.960075077935756127e+01
1.300000000000000000e+02 3.664220916403801311e+03 1.382256910198639721e+00 6.548524979381802058e-02 -4.004829525048033645e+01
1.310000000000000000e+02 3.698804404718026944e+03 1.388609065550062693e+00 6.549959134862619325e-02 -4.048161038731699790e+01
1.320000000000000000e+02 3.733386407691620207e+03 1.394116805191217168e+00 6.551389930335201062e-02 -4.090014881310018779e+01
1.330000000000000000e+02 3.767957150993066989e+03 1.398760672803422977e+00 6.552817367129466775e-02 -4.130336315106255540e+01
1.340000000000000000e+02 3.802506860290849545e+03 1.402521212067996847e+00 6.554241446575341523e-02 -4.169070602443673579e+01
1.350000000000000000e+02 3.837025761253451947e+03 1.405378966666257279e+00 6.555662170002746203e-02 -4.206163005645540665e+01
1.360000000000000000e+02 3.871504079549360540e+03 1.407314480279523217e+00 6.557079538741601710e-02 -4.241558787035118883e+01
1.370000000000000000e+02 3.905932040847056214e+03 1.408308296589111386e+00 6.558493554121830327e-02 -4.275203208935676003e+01
1.380000000000000000e+02 3.940299870815022587e+03 1.408340959276340509e+00 6.559904217473358501e-02 -4.307041533670471978e+01
1.390000000000000000e+02 3.974597795121745094e+03 1.407393012022528200e+00 6.561311530126104352e-02 -4.337019023562775288e+01
1.400000000000000000e+02 4.008816039435710536e+03 1.405444998508993404e+00 6.562715493409992940e-02 -4.365080940935849441e+01
1.410000000000000000e+02 4.042944829425397074e+03 1.402477462417054399e+00 6.564116108654943771e-02 -4.391172548112958651e+01
1.420000000000000000e+02 4.076974390759293328e+03 1.398470947428028799e+00 6.565513377190884681e-02 -4.415239107417369269e+01
1.430000000000000000e+02 4.110894949105879277e+03 1.393405997223232440e+00 6.566907300347731014e-02 -4.437225881172344089e+01
1.440000000000000000e+02 4.144696730133642632e+03 1.387263155483987598e+00 6.568297879455409216e-02 -4.457078131701149459e+01
1.450000000000000000e+02 4.178369959511064735e+03 1.380022965891610109e+00 6.569685115843841572e-02 -4.474741121327049598e+01
1.460000000000000000e+02 4.211904862906629205e+03 1.371665972127417144e+00 6.571069010842948976e-02 -4.490160112373308010e+01
1.470000000000000000e+02 4.245291665988822388e+03 1.362172717872728755e+00 6.572449565782655101e-02 -4.503280367163192466e+01
1.480000000000000000e+02 4.278520594426126991e+03 1.351523746808862780e+00 6.573826781992878066e-02 -4.514047148019964339e+01
1.490000000000000000e+02 4.311581873887026632e+03 1.339699602617135499e+00 6.575200660803548480e-02 -4.522405717266889980e+01
1.500000000000000000e+02 4.344465941839570405e+03 1.326692371143906257e+00 6.576571203544581690e-02 -4.528309646082171724e+01
1.510000000000000000e+02 4.377164082950072952e+03 1.312540306895688458e+00 6.577938411545902753e-02 -4.531745741063777189e+01
1.520000000000000000e+02 4.409667793684414391e+03 1.297293206544034350e+00 6.579302286137432565e-02 -4.532709117664610687e+01
1.530000000000000000e+02 4.441968570508474841e+03 1.281000866760497958e+00 6.580662828649096185e-02 -4.531194891337569430e+01
1.540000000000000000e+02 4.474057909888129871e+03 1.263713084216633309e+00 6.582020040410814510e-02 -4.527198177535561996e+01
1.550000000000000000e+02 4.505927308289263237e+03 1.245479655583992873e+00 6.583373922752509821e-02 -4.520714091711491278e+01
1.560000000000000000e+02 4.537568262177755059e+03 1.226350377534129565e+00 6.584724477004104404e-02 -4.511737749318262303e+01
1.570000000000000000e+02 4.568972268019480907e+03 1.206375046738596968e+00 6.586071704495517765e-02 -4.500264265808777253e+01
1.580000000000000000e+02 4.600130822280322718e+03 1.185603459868948217e+00 6.587415606556677738e-02 -4.486288756635940445e+01
1.590000000000000000e+02 4.631035421426160610e+03 1.164085413596736895e+00 6.588756184517501058e-02 -4.469806337252655482e+01
1.600000000000000000e+02 4.661677561922873792e+03 1.141870704593515473e+00 6.590093439707914169e-02 -4.450812123111823837e+01
1.610000000000000000e+02 4.692048740236339654e+03 1.119009129530838198e+00 6.591427373457839356e-02 -4.429301229666355511e+01
1.620000000000000000e+02 4.722140452832441042e+03 1.095550485080258207e+00 6.592757987097194738e-02 -4.405268772369145580e+01
1.630000000000000000e+02 4.751944196177055346e+03 1.071544567913328416e+00 6.594085281955909539e-02 -4.378709866673106177e+01
1.640000000000000000e+02 4.781451466736064503e+03 1.047041174701601074e+00 6.595409259363901877e-02 -4.349619628031135221e+01
1.650000000000000000e+02 4.810653760975344994e+03 1.022090102116631538e+00 6.596729920651092649e-02 -4.317993171896137028e+01
1.660000000000000000e+02 4.839542575360779665e+03 9.967411468299712807e-01 6.598047267147406914e-02 -4.283825613721020176e+01
1.670000000000000000e+02 4.868109406358244087e+03 9.710441055131744381e-01 6.599361300182766954e-02 -4.247112068958680453e+01
1.680000000000000000e+02 4.896345750433622015e+03 9.450487748377931485e-01 6.600672021087092278e-02 -4.207847653062029991e+01
1.690000000000000000e+02 4.924243104052789022e+03 9.188049514753816593e-01 6.601979431190310721e-02 -4.166027481483966710e+01
1.700000000000000000e+02 4.951792963681628862e+03 8.923624320974938851e-01 6.603283531822337626e-02 -4.121646669677395636e+01
1.710000000000000000e+02 4.978986825786018926e+03 8.657710133756817417e-01 6.604584324313100829e-02 -4.074700333095221794e+01
1.720000000000000000e+02 5.005816186831837513e+03 8.390804919814991436e-01 6.605881809992518450e-02 -4.025183587190347367e+01
