#    L    TT             EE             BB             TE             PP             TP             EP          
  5679    0.38283E-01    0.69384E-03    0.00000E+00   -0.48546E-03    0.41300E-09    0.22253E-07    0.61989E-10
  5680    0.38221E-01    0.69226E-03    0.00000E+00   -0.48115E-03    0.41288E-09    0.22245E-07    0.61923E-10
  5681    0.38160E-01    0.69069E-03    0.00000E+00   -0.47688E-03    0.41277E-09    0.22238E-07    0.61855E-10
  5682    0.38098E-01    0.68919E-03    0.00000E+00   -0.47266E-03    0.41265E-09    0.22230E-07    0.61787E-10
  5683    0.38038E-01    0.68761E-03    0.00000E+00   -0.46850E-03    0.41253E-09    0.22222E-07    0.61718E-10
  5684    0.37977E-01    0.68611E-03    0.00000E+00   -0.46439E-03    0.41241E-09    0.22215E-07    0.61649E-10
  5685    0.37915E-01    0.68462E-03    0.00000E+00   -0.46031E-03    0.41230E-09    0.22207E-07    0.61579E-10
  5686    0.37854E-01    0.68311E-03    0.00000E+00   -0.45629E-03    0.41218E-09    0.22199E-07    0.61509E-10
  5687    0.37793E-01    0.68160E-03    0.00000E+00   -0.45233E-03    0.41206E-09    0.22192E-07    0.61438E-10
  5688    0.37732E-01    0.68017E-03    0.00000E+00   -0.44840E-03    0.41195E-09    0.22184E-07    0.61367E-10
  5689    0.37672E-01    0.67866E-03    0.00000E+00   -0.44454E-03    0.41183E-09    0.22176E-07    0.61295E-10
  5690    0.37609E-01    0.67723E-03    0.00000E+00   -0.44072E-03    0.41171E-09    0.22169E-07    0.61222E-10
  5691    0.37549E-01    0.67586E-03    0.00000E+00   -0.43695E-03    0.41159E-09    0.22161E-07    0.61149E-10
  5692    0.37488E-01    0.67434E-03    0.00000E+00   -0.43323E-03    0.41148E-09    0.22154E-07    0.61076E-10
  5693    0.37427E-01    0.67298E-03    0.00000E+00   -0.42955E-03    0.41136E-09    0.22146E-07    0.61002E-10
  5694    0.37365E-01    0.67154E-03    0.00000E+00   -0.42593E-03    0.41124E-09    0.22138E-07    0.60927E-10
  5695    0.37305E-01    0.67017E-03    0.00000E+00   -0.42235E-03    0.41113E-09    0.22131E-07    0.60852E-10
  5696    0.37244E-01    0.66873E-03    0.00000E+00   -0.41882E-03    0.41101E-09    0.22123E-07    0.60777E-10
  5697    0.37183E-01    0.66737E-03    0.00000E+00   -0.41534E-03    0.41089E-09    0.22115E-07    0.60701E-10
  5698    0.37122E-01    0.66601E-03    0.00000E+00   -0.41191E-03    0.41078E-09    0.22108E-07    0.60624E-10
  5699    0.37061E-01    0.66464E-03    0.00000E+00   -0.40854E-03    0.41066E-09    0.22100E-07    0.60547E-10
  5700    0.37000E-01    0.66335E-03    0.00000E+00   -0.40521E-03    0.41055E-09    0.22092E-07    0.60469E-10
  5701    0.36939E-01    0.66198E-03    0.00000E+00   -0.40193E-03    0.41043E-09    0.22085E-07    0.60391E-10
  5702    0.36879E-01    0.66061E-03    0.00000E+00   -0.39868E-03    0.41031E-09    0.22077E-07    0.60313E-10
  5703    0.36818E-01    0.65931E-03    0.00000E+00   -0.39549E-03    0.41020E-09    0.22070E-07    0.60233E-10
  5704    0.36758E-01    0.65801E-03    0.00000E+00   -0.39235E-03    0.41008E-09    0.22062E-07    0.60154E-10
  5705    0.36696E-01    0.65664E-03    0.00000E+00   -0.38925E-03    0.40996E-09    0.22054E-07    0.60074E-10
  5706    0.36636E-01    0.65535E-03    0.00000E+00   -0.38621E-03    0.40985E-09    0.22047E-07    0.59993E-10
  5707    0.36575E-01    0.65405E-03    0.00000E+00   -0.38321E-03    0.40973E-09    0.22039E-07    0.59912E-10
  5708    0.36515E-01    0.65282E-03    0.00000E+00   -0.38025E-03    0.40962E-09    0.22031E-07    0.59830E-10
  5709    0.36453E-01    0.65153E-03    0.00000E+00   -0.37734E-03    0.40950E-09    0.22024E-07    0.59748E-10
  5710    0.36394E-01    0.65023E-03    0.00000E+00   -0.37447E-03    0.40938E-09    0.22016E-07    0.59666E-10
  5711    0.36333E-01    0.64902E-03    0.00000E+00   -0.37165E-03    0.40927E-09    0.22008E-07    0.59583E-10
  5712    0.36273E-01    0.64772E-03    0.00000E+00   -0.36888E-03    0.40915E-09    0.22001E-07    0.59499E-10
  5713    0.36214E-01    0.64650E-03    0.00000E+00   -0.36614E-03    0.40904E-09    0.21993E-07    0.59415E-10
  5714    0.36153E-01    0.64521E-03    0.00000E+00   -0.36345E-03    0.40892E-09    0.21985E-07    0.59331E-10
  5715    0.36093E-01    0.64399E-03    0.00000E+00   -0.36081E-03    0.40880E-09    0.21978E-07    0.59246E-10
  5716    0.36034E-01    0.64277E-03    0.00000E+00   -0.35820E-03    0.40869E-09    0.21970E-07    0.59161E-10
  5717    0.35974E-01    0.64154E-03    0.00000E+00   -0.35564E-03    0.40857E-09    0.21963E-07    0.59075E-10
  5718    0.35914E-01    0.64031E-03    0.00000E+00   -0.35312E-03    0.40846E-09    0.21955E-07    0.58989E-10
  5719    0.35853E-01    0.63908E-03    0.00000E+00   -0.35064E-03    0.40834E-09    0.21947E-07    0.58902E-10
  5720    0.35794E-01    0.63785E-03    0.00000E+00   -0.34820E-03    0.40823E-09    0.21940E-07    0.58815E-10
  5721    0.35734E-01    0.63662E-03    0.00000E+00   -0.34581E-03    0.40811E-09    0.21932E-07    0.58727E-10
  5722    0.35675E-01    0.63539E-03    0.00000E+00   -0.34345E-03    0.40800E-09    0.21924E-07    0.58639E-10
  5723    0.35614E-01    0.63415E-03    0.00000E+00   -0.34113E-03    0.40788E-09    0.21917E-07    0.58551E-10
  5724    0.35555E-01    0.63299E-03    0.00000E+00   -0.33885E-03    0.40777E-09    0.21909E-07    0.58462E-10
  5725    0.35496E-01    0.63175E-03    0.00000E+00   -0.33661E-03    0.40765E-09    0.21901E-07    0.58372E-10
  5726    0.35436E-01    0.63051E-03    0.00000E+00   -0.33441E-03    0.40754E-09    0.21894E-07    0.58282E-10
  5727    0.35377E-01    0.62934E-03    0.00000E+00   -0.33224E-03    0.40742E-09    0.21886E-07    0.58192E-10
  5728    0.35318E-01    0.62811E-03    0.00000E+00   -0.33011E-03    0.40731E-09    0.21878E-07    0.58101E-10
  5729    0.35259E-01    0.62695E-03    0.00000E+00   -0.32802E-03    0.40719E-09    0.21871E-07    0.58010E-10
  5730    0.35199E-01    0.62571E-03    0.00000E+00   -0.32596E-03    0.40708E-09    0.21863E-07    0.57919E-10
  5731    0.35139E-01    0.62453E-03    0.00000E+00   -0.32394E-03    0.40696E-09    0.21855E-07    0.57827E-10
  5732    0.35081E-01    0.62333E-03    0.00000E+00   -0.32195E-03    0.40685E-09    0.21848E-07    0.57734E-10
  5733    0.35022E-01    0.62215E-03    0.00000E+00   -0.31999E-03    0.40673E-09    0.21840E-07    0.57641E-10
  5734    0.34963E-01    0.62096E-03    0.00000E+00   -0.31808E-03    0.40662E-09    0.21832E-07    0.57548E-10
  5735    0.34905E-01    0.61978E-03    0.00000E+00   -0.31619E-03    0.40650E-09    0.21825E-07    0.57454E-10
  5736    0.34846E-01    0.61858E-03    0.00000E+00   -0.31433E-03    0.40639E-09    0.21817E-07    0.57360E-10
  5737    0.34787E-01    0.61740E-03    0.00000E+00   -0.31251E-03    0.40627E-09    0.21809E-07    0.57266E-10
  5738    0.34728E-01    0.61621E-03    0.00000E+00   -0.31072E-03    0.40616E-09    0.21801E-07    0.57171E-10
  5739    0.34670E-01    0.61502E-03    0.00000E+00   -0.30896E-03    0.40604E-09    0.21794E-07    0.57076E-10
  5740    0.34612E-01    0.61382E-03    0.00000E+00   -0.30722E-03    0.40593E-09    0.21786E-07    0.56980E-10
  5741    0.34553E-01    0.61263E-03    0.00000E+00   -0.30551E-03    0.40582E-09    0.21778E-07    0.56884E-10
  5742    0.34495E-01    0.61143E-03    0.00000E+00   -0.30384E-03    0.40570E-09    0.21771E-07    0.56788E-10
  5743    0.34437E-01    0.61023E-03    0.00000E+00   -0.30220E-03    0.40559E-09    0.21763E-07    0.56691E-10
  5744    0.34378E-01    0.60904E-03    0.00000E+00   -0.30058E-03    0.40547E-09    0.21755E-07    0.56593E-10
  5745    0.34321E-01    0.60784E-03    0.00000E+00   -0.29898E-03    0.40536E-09    0.21747E-07    0.56496E-10
  5746    0.34262E-01    0.60664E-03    0.00000E+00   -0.29742E-03    0.40524E-09    0.21740E-07    0.56398E-10
  5747    0.34204E-01    0.60545E-03    0.00000E+00   -0.29587E-03    0.40513E-09    0.21732E-07    0.56299E-10
  5748    0.34146E-01    0.60425E-03    0.00000E+00   -0.29435E-03    0.40502E-09    0.21724E-07    0.56201E-10
  5749    0.34088E-01    0.60306E-03    0.00000E+00   -0.29287E-03    0.40490E-09    0.21717E-07    0.56101E-10
  5750    0.34031E-01    0.60185E-03    0.00000E+00   -0.29139E-03    0.40479E-09    0.21709E-07    0.56002E-10
  5751    0.33973E-01    0.60064E-03    0.00000E+00   -0.28994E-03    0.40467E-09    0.21701E-07    0.55902E-10
  5752    0.33915E-01    0.59944E-03    0.00000E+00   -0.28852E-03    0.40456E-09    0.21693E-07    0.55802E-10
  5753    0.33858E-01    0.59824E-03    0.00000E+00   -0.28711E-03    0.40445E-09    0.21686E-07    0.55701E-10
  5754    0.33801E-01    0.59703E-03    0.00000E+00   -0.28573E-03    0.40433E-09    0.21678E-07    0.55600E-10
  5755    0.33744E-01    0.59582E-03    0.00000E+00   -0.28437E-03    0.40422E-09    0.21670E-07    0.55499E-10
  5756    0.33686E-01    0.59460E-03    0.00000E+00   -0.28302E-03    0.40411E-09    0.21662E-07    0.55397E-10
  5757    0.33629E-01    0.59338E-03    0.00000E+00   -0.28170E-03    0.40399E-09    0.21655E-07    0.55295E-10
  5758    0.33572E-01    0.59217E-03    0.00000E+00   -0.28039E-03    0.40388E-09    0.21647E-07    0.55192E-10
  5759    0.33514E-01    0.59094E-03    0.00000E+00   -0.27911E-03    0.40377E-09    0.21639E-07    0.55090E-10
  5760    0.33457E-01    0.58971E-03    0.00000E+00   -0.27783E-03    0.40365E-09    0.21631E-07    0.54987E-10
  5761    0.33401E-01    0.58848E-03    0.00000E+00   -0.27657E-03    0.40354E-09    0.21624E-07    0.54883E-10
  5762    0.33343E-01    0.58725E-03    0.00000E+00   -0.27534E-03    0.40343E-09    0.21616E-07    0.54779E-10
  5763    0.33287E-01    0.58602E-03    0.00000E+00   -0.27411E-03    0.40331E-09    0.21608E-07    0.54675E-10
  5764    0.33229E-01    0.58478E-03    0.00000E+00   -0.27291E-03    0.40320E-09    0.21600E-07    0.54571E-10
  5765    0.33172E-01    0.58353E-03    0.00000E+00   -0.27171E-03    0.40309E-09    0.21592E-07    0.54466E-10
  5766    0.33116E-01    0.58229E-03    0.00000E+00   -0.27053E-03    0.40297E-09    0.21585E-07    0.54361E-10
  5767    0.33059E-01    0.58104E-03    0.00000E+00   -0.26936E-03    0.40286E-09    0.21577E-07    0.54255E-10
  5768    0.33003E-01    0.57978E-03    0.00000E+00   -0.26820E-03    0.40275E-09    0.21569E-07    0.54150E-10
  5769    0.32946E-01    0.57854E-03    0.00000E+00   -0.26706E-03    0.40263E-09    0.21561E-07    0.54043E-10
  5770    0.32890E-01    0.57728E-03    0.00000E+00   -0.26593E-03    0.40252E-09    0.21553E-07    0.53937E-10
  5771    0.32833E-01    0.57602E-03    0.00000E+00   -0.26481E-03    0.40241E-09    0.21546E-07    0.53830E-10
  5772    0.32777E-01    0.57475E-03    0.00000E+00   -0.26369E-03    0.40230E-09    0.21538E-07    0.53723E-10
  5773    0.32720E-01    0.57349E-03    0.00000E+00   -0.26257E-03    0.40218E-09    0.21530E-07    0.53616E-10
  5774    0.32664E-01    0.57221E-03    0.00000E+00   -0.26148E-03    0.40207E-09    0.21522E-07    0.53508E-10
  5775    0.32608E-01    0.57093E-03    0.00000E+00   -0.26039E-03    0.40196E-09    0.21514E-07    0.53400E-10
  5776    0.32552E-01    0.56965E-03    0.00000E+00   -0.25931E-03    0.40185E-09    0.21506E-07    0.53292E-10
  5777    0.32496E-01    0.56837E-03    0.00000E+00   -0.25823E-03    0.40173E-09    0.21499E-07    0.53183E-10
  5778    0.32440E-01    0.56708E-03    0.00000E+00   -0.25717E-03    0.40162E-09    0.21491E-07    0.53074E-10
  5779    0.32384E-01    0.56578E-03    0.00000E+00   -0.25610E-03    0.40151E-09    0.21483E-07    0.52965E-10
  5780    0.32328E-01    0.56450E-03    0.00000E+00   -0.25505E-03    0.40140E-09    0.21475E-07    0.52856E-10
  5781    0.32271E-01    0.56319E-03    0.00000E+00   -0.25400E-03    0.40128E-09    0.21467E-07    0.52746E-10
  5782    0.32216E-01    0.56188E-03    0.00000E+00   -0.25294E-03    0.40117E-09    0.21459E-07    0.52636E-10
  5783    0.32160E-01    0.56058E-03    0.00000E+00   -0.25189E-03    0.40106E-09    0.21451E-07    0.52525E-10
  5784    0.32104E-01    0.55926E-03    0.00000E+00   -0.25085E-03    0.40095E-09    0.21444E-07    0.52415E-10
  5785    0.32048E-01    0.55794E-03    0.00000E+00   -0.24981E-03    0.40083E-09    0.21436E-07    0.52304E-10
  5786    0.31992E-01    0.55662E-03    0.00000E+00   -0.24877E-03    0.40072E-09    0.21428E-07    0.52193E-10
  5787    0.31936E-01    0.55530E-03    0.00000E+00   -0.24773E-03    0.40061E-09    0.21420E-07    0.52081E-10
  5788    0.31881E-01    0.55397E-03    0.00000E+00   -0.24670E-03    0.40050E-09    0.21412E-07    0.51970E-10
  5789    0.31825E-01    0.55263E-03    0.00000E+00   -0.24567E-03    0.40039E-09    0.21404E-07    0.51858E-10
  5790    0.31770E-01    0.55128E-03    0.00000E+00   -0.24462E-03    0.40027E-09    0.21396E-07    0.51745E-10
  5791    0.31714E-01    0.54995E-03    0.00000E+00   -0.24358E-03    0.40016E-09    0.21388E-07    0.51633E-10
  5792    0.31659E-01    0.54860E-03    0.00000E+00   -0.24255E-03    0.40005E-09    0.21380E-07    0.51520E-10
  5793    0.31603E-01    0.54725E-03    0.00000E+00   -0.24151E-03    0.39994E-09    0.21372E-07    0.51407E-10
  5794    0.31547E-01    0.54589E-03    0.00000E+00   -0.24046E-03    0.39983E-09    0.21364E-07    0.51294E-10
  5795    0.31492E-01    0.54453E-03    0.00000E+00   -0.23943E-03    0.39972E-09    0.21357E-07    0.51180E-10
  5796    0.31437E-01    0.54317E-03    0.00000E+00   -0.23838E-03    0.39960E-09    0.21349E-07    0.51066E-10
  5797    0.31382E-01    0.54181E-03    0.00000E+00   -0.23733E-03    0.39949E-09    0.21341E-07    0.50952E-10
  5798    0.31326E-01    0.54044E-03    0.00000E+00   -0.23629E-03    0.39938E-09    0.21333E-07    0.50838E-10
  5799    0.31271E-01    0.53907E-03    0.00000E+00   -0.23523E-03    0.39927E-09    0.21325E-07    0.50723E-10
  5800    0.31216E-01    0.53769E-03    0.00000E+00   -0.23417E-03    0.39916E-09    0.21317E-07    0.50608E-10
  5801    0.31161E-01    0.53631E-03    0.00000E+00   -0.23310E-03    0.39905E-09    0.21309E-07    0.50493E-10
  5802    0.31106E-01    0.53492E-03    0.00000E+00   -0.23202E-03    0.39894E-09    0.21301E-07    0.50378E-10
  5803    0.31050E-01    0.53354E-03    0.00000E+00   -0.23095E-03    0.39882E-09    0.21293E-07    0.50263E-10
  5804    0.30996E-01    0.53214E-03    0.00000E+00   -0.22986E-03    0.39871E-09    0.21285E-07    0.50147E-10
  5805    0.30940E-01    0.53075E-03    0.00000E+00   -0.22878E-03    0.39860E-09    0.21277E-07    0.50031E-10
  5806    0.30884E-01    0.52935E-03    0.00000E+00   -0.22768E-03    0.39849E-09    0.21269E-07    0.49915E-10
  5807    0.30829E-01    0.52794E-03    0.00000E+00   -0.22658E-03    0.39838E-09    0.21261E-07    0.49798E-10
  5808    0.30774E-01    0.52654E-03    0.00000E+00   -0.22547E-03    0.39827E-09    0.21253E-07    0.49682E-10
  5809    0.30719E-01    0.52513E-03    0.00000E+00   -0.22434E-03    0.39816E-09    0.21245E-07    0.49565E-10
  5810    0.30664E-01    0.52371E-03    0.00000E+00   -0.22322E-03    0.39805E-09    0.21237E-07    0.49448E-10
  5811    0.30608E-01    0.52230E-03    0.00000E+00   -0.22209E-03    0.39794E-09    0.21229E-07    0.49331E-10
  5812    0.30553E-01    0.52087E-03    0.00000E+00   -0.22094E-03    0.39783E-09    0.21221E-07    0.49213E-10
  5813    0.30499E-01    0.51946E-03    0.00000E+00   -0.21980E-03    0.39771E-09    0.21212E-07    0.49096E-10
  5814    0.30444E-01    0.51803E-03    0.00000E+00   -0.21864E-03    0.39760E-09    0.21204E-07    0.48978E-10
  5815    0.30388E-01    0.51660E-03    0.00000E+00   -0.21747E-03    0.39749E-09    0.21196E-07    0.48860E-10
  5816    0.30334E-01    0.51516E-03    0.00000E+00   -0.21629E-03    0.39738E-09    0.21188E-07    0.48741E-10
  5817    0.30278E-01    0.51373E-03    0.00000E+00   -0.21510E-03    0.39727E-09    0.21180E-07    0.48623E-10
  5818    0.30224E-01    0.51229E-03    0.00000E+00   -0.21390E-03    0.39716E-09    0.21172E-07    0.48504E-10
  5819    0.30169E-01    0.51085E-03    0.00000E+00   -0.21270E-03    0.39705E-09    0.21164E-07    0.48385E-10
  5820    0.30113E-01    0.50941E-03    0.00000E+00   -0.21148E-03    0.39694E-09    0.21156E-07    0.48266E-10
  5821    0.30059E-01    0.50796E-03    0.00000E+00   -0.21025E-03    0.39683E-09    0.21148E-07    0.48147E-10
  5822    0.30004E-01    0.50652E-03    0.00000E+00   -0.20902E-03    0.39672E-09    0.21140E-07    0.48028E-10
  5823    0.29949E-01    0.50507E-03    0.00000E+00   -0.20776E-03    0.39661E-09    0.21131E-07    0.47908E-10
  5824    0.29894E-01    0.50361E-03    0.00000E+00   -0.20651E-03    0.39650E-09    0.21123E-07    0.47789E-10
  5825    0.29839E-01    0.50216E-03    0.00000E+00   -0.20523E-03    0.39639E-09    0.21115E-07    0.47669E-10
  5826    0.29784E-01    0.50071E-03    0.00000E+00   -0.20395E-03    0.39628E-09    0.21107E-07    0.47549E-10
  5827    0.29729E-01    0.49925E-03    0.00000E+00   -0.20266E-03    0.39617E-09    0.21099E-07    0.47428E-10
  5828    0.29674E-01    0.49779E-03    0.00000E+00   -0.20135E-03    0.39606E-09    0.21091E-07    0.47308E-10
  5829    0.29618E-01    0.49633E-03    0.00000E+00   -0.20003E-03    0.39595E-09    0.21082E-07    0.47187E-10
  5830    0.29564E-01    0.49487E-03    0.00000E+00   -0.19870E-03    0.39584E-09    0.21074E-07    0.47067E-10
  5831    0.29508E-01    0.49340E-03    0.00000E+00   -0.19736E-03    0.39573E-09    0.21066E-07    0.46946E-10
  5832    0.29454E-01    0.49193E-03    0.00000E+00   -0.19600E-03    0.39562E-09    0.21058E-07    0.46825E-10
  5833    0.29399E-01    0.49047E-03    0.00000E+00   -0.19464E-03    0.39551E-09    0.21050E-07    0.46703E-10
  5834    0.29344E-01    0.48900E-03    0.00000E+00   -0.19327E-03    0.39540E-09    0.21041E-07    0.46582E-10
  5835    0.29288E-01    0.48753E-03    0.00000E+00   -0.19188E-03    0.39529E-09    0.21033E-07    0.46461E-10
  5836    0.29233E-01    0.48606E-03    0.00000E+00   -0.19048E-03    0.39518E-09    0.21025E-07    0.46339E-10
  5837    0.29178E-01    0.48458E-03    0.00000E+00   -0.18906E-03    0.39507E-09    0.21017E-07    0.46217E-10
  5838    0.29123E-01    0.48311E-03    0.00000E+00   -0.18763E-03    0.39496E-09    0.21009E-07    0.46095E-10
  5839    0.29068E-01    0.48164E-03    0.00000E+00   -0.18620E-03    0.39485E-09    0.21000E-07    0.45973E-10
  5840    0.29013E-01    0.48016E-03    0.00000E+00   -0.18476E-03    0.39474E-09    0.20992E-07    0.45851E-10
  5841    0.28957E-01    0.47869E-03    0.00000E+00   -0.18329E-03    0.39463E-09    0.20984E-07    0.45729E-10
  5842    0.28902E-01    0.47721E-03    0.00000E+00   -0.18182E-03    0.39452E-09    0.20975E-07    0.45606E-10
  5843    0.28848E-01    0.47573E-03    0.00000E+00   -0.18034E-03    0.39441E-09    0.20967E-07    0.45484E-10
  5844    0.28792E-01    0.47425E-03    0.00000E+00   -0.17885E-03    0.39430E-09    0.20959E-07    0.45361E-10
  5845    0.28737E-01    0.47278E-03    0.00000E+00   -0.17733E-03    0.39419E-09    0.20950E-07    0.45238E-10
  5846    0.28682E-01    0.47131E-03    0.00000E+00   -0.17581E-03    0.39409E-09    0.20942E-07    0.45115E-10
  5847    0.28627E-01    0.46982E-03    0.00000E+00   -0.17428E-03    0.39398E-09    0.20934E-07    0.44992E-10
  5848    0.28572E-01    0.46835E-03    0.00000E+00   -0.17273E-03    0.39387E-09    0.20925E-07    0.44869E-10
  5849    0.28517E-01    0.46687E-03    0.00000E+00   -0.17118E-03    0.39376E-09    0.20917E-07    0.44746E-10
  5850    0.28461E-01    0.46540E-03    0.00000E+00   -0.16961E-03    0.39365E-09    0.20909E-07    0.44622E-10
  5851    0.28406E-01    0.46392E-03    0.00000E+00   -0.16803E-03    0.39354E-09    0.20900E-07    0.44499E-10
  5852    0.28350E-01    0.46245E-03    0.00000E+00   -0.16645E-03    0.39343E-09    0.20892E-07    0.44375E-10
  5853    0.28295E-01    0.46098E-03    0.00000E+00   -0.16484E-03    0.39332E-09    0.20884E-07    0.44251E-10
  5854    0.28240E-01    0.45951E-03    0.00000E+00   -0.16323E-03    0.39321E-09    0.20875E-07    0.44128E-10
  5855    0.28185E-01    0.45803E-03    0.00000E+00   -0.16160E-03    0.39311E-09    0.20867E-07    0.44004E-10
  5856    0.28129E-01    0.45657E-03    0.00000E+00   -0.15998E-03    0.39300E-09    0.20858E-07    0.43880E-10
  5857    0.28075E-01    0.45510E-03    0.00000E+00   -0.15833E-03    0.39289E-09    0.20850E-07    0.43756E-10
  5858    0.28019E-01    0.45363E-03    0.00000E+00   -0.15667E-03    0.39278E-09    0.20842E-07    0.43632E-10
  5859    0.27964E-01    0.45216E-03    0.00000E+00   -0.15500E-03    0.39267E-09    0.20833E-07    0.43507E-10
  5860    0.27909E-01    0.45070E-03    0.00000E+00   -0.15332E-03    0.39256E-09    0.20825E-07    0.43383E-10
  5861    0.27854E-01    0.44924E-03    0.00000E+00   -0.15164E-03    0.39245E-09    0.20816E-07    0.43259E-10
  5862    0.27797E-01    0.44777E-03    0.00000E+00   -0.14994E-03    0.39234E-09    0.20808E-07    0.43134E-10
  5863    0.27743E-01    0.44632E-03    0.00000E+00   -0.14823E-03    0.39224E-09    0.20799E-07    0.43010E-10
  5864    0.27687E-01    0.44486E-03    0.00000E+00   -0.14652E-03    0.39213E-09    0.20791E-07    0.42885E-10
  5865    0.27631E-01    0.44341E-03    0.00000E+00   -0.14479E-03    0.39202E-09    0.20782E-07    0.42760E-10
  5866    0.27575E-01    0.44195E-03    0.00000E+00   -0.14306E-03    0.39191E-09    0.20774E-07    0.42636E-10
  5867    0.27521E-01    0.44050E-03    0.00000E+00   -0.14131E-03    0.39180E-09    0.20765E-07    0.42511E-10
  5868    0.27465E-01    0.43905E-03    0.00000E+00   -0.13956E-03    0.39170E-09    0.20757E-07    0.42386E-10
  5869    0.27409E-01    0.43760E-03    0.00000E+00   -0.13781E-03    0.39159E-09    0.20748E-07    0.42261E-10
  5870    0.27353E-01    0.43617E-03    0.00000E+00   -0.13603E-03    0.39148E-09    0.20740E-07    0.42136E-10
  5871    0.27297E-01    0.43472E-03    0.00000E+00   -0.13427E-03    0.39137E-09    0.20731E-07    0.42011E-10
  5872    0.27242E-01    0.43328E-03    0.00000E+00   -0.13248E-03    0.39126E-09    0.20722E-07    0.41886E-10
  5873    0.27187E-01    0.43186E-03    0.00000E+00   -0.13070E-03    0.39115E-09    0.20714E-07    0.41761E-10
  5874    0.27131E-01    0.43042E-03    0.00000E+00   -0.12890E-03    0.39105E-09    0.20705E-07    0.41636E-10
  5875    0.27076E-01    0.42899E-03    0.00000E+00   -0.12710E-03    0.39094E-09    0.20697E-07    0.41511E-10
  5876    0.27021E-01    0.42757E-03    0.00000E+00   -0.12530E-03    0.39083E-09    0.20688E-07    0.41386E-10
  5877    0.26965E-01    0.42614E-03    0.00000E+00   -0.12348E-03    0.39072E-09    0.20679E-07    0.41260E-10
  5878    0.26909E-01    0.42472E-03    0.00000E+00   -0.12167E-03    0.39062E-09    0.20671E-07    0.41135E-10
  5879    0.26854E-01    0.42332E-03    0.00000E+00   -0.11983E-03    0.39051E-09    0.20662E-07    0.41010E-10
  5880    0.26798E-01    0.42190E-03    0.00000E+00   -0.11800E-03    0.39040E-09    0.20653E-07    0.40884E-10
  5881    0.26742E-01    0.42050E-03    0.00000E+00   -0.11616E-03    0.39029E-09    0.20645E-07    0.40759E-10
  5882    0.26687E-01    0.41910E-03    0.00000E+00   -0.11432E-03    0.39019E-09    0.20636E-07    0.40634E-10
  5883    0.26631E-01    0.41769E-03    0.00000E+00   -0.11248E-03    0.39008E-09    0.20627E-07    0.40508E-10
  5884    0.26575E-01    0.41629E-03    0.00000E+00   -0.11062E-03    0.38997E-09    0.20619E-07    0.40383E-10
  5885    0.26521E-01    0.41490E-03    0.00000E+00   -0.10878E-03    0.38986E-09    0.20610E-07    0.40257E-10
  5886    0.26465E-01    0.41351E-03    0.00000E+00   -0.10692E-03    0.38976E-09    0.20601E-07    0.40132E-10
  5887    0.26409E-01    0.41213E-03    0.00000E+00   -0.10507E-03    0.38965E-09    0.20592E-07    0.40006E-10
  5888    0.26354E-01    0.41075E-03    0.00000E+00   -0.10320E-03    0.38954E-09    0.20584E-07    0.39881E-10
  5889    0.26298E-01    0.40938E-03    0.00000E+00   -0.10133E-03    0.38943E-09    0.20575E-07    0.39755E-10
  5890    0.26242E-01    0.40801E-03    0.00000E+00   -0.99468E-04    0.38933E-09    0.20566E-07    0.39630E-10
  5891    0.26187E-01    0.40663E-03    0.00000E+00   -0.97599E-04    0.38922E-09    0.20557E-07    0.39505E-10
  5892    0.26131E-01    0.40527E-03    0.00000E+00   -0.95731E-04    0.38911E-09    0.20549E-07    0.39379E-10
  5893    0.26075E-01    0.40391E-03    0.00000E+00   -0.93860E-04    0.38901E-09    0.20540E-07    0.39254E-10
  5894    0.26020E-01    0.40257E-03    0.00000E+00   -0.91989E-04    0.38890E-09    0.20531E-07    0.39128E-10
  5895    0.25963E-01    0.40122E-03    0.00000E+00   -0.90118E-04    0.38879E-09    0.20522E-07    0.39003E-10
  5896    0.25907E-01    0.39987E-03    0.00000E+00   -0.88240E-04    0.38868E-09    0.20513E-07    0.38877E-10
  5897    0.25853E-01    0.39854E-03    0.00000E+00   -0.86369E-04    0.38858E-09    0.20504E-07    0.38752E-10
  5898    0.25797E-01    0.39721E-03    0.00000E+00   -0.84500E-04    0.38847E-09    0.20496E-07    0.38627E-10
  5899    0.25741E-01    0.39589E-03    0.00000E+00   -0.82631E-04    0.38836E-09    0.20487E-07    0.38501E-10
  5900    0.25686E-01    0.39456E-03    0.00000E+00   -0.80764E-04    0.38826E-09    0.20478E-07    0.38376E-10
  5901    0.25630E-01    0.39325E-03    0.00000E+00   -0.78898E-04    0.38815E-09    0.20469E-07    0.38251E-10
  5902    0.25574E-01    0.39194E-03    0.00000E+00   -0.77039E-04    0.38804E-09    0.20460E-07    0.38125E-10
  5903    0.25519E-01    0.39063E-03    0.00000E+00   -0.75175E-04    0.38794E-09    0.20451E-07    0.38000E-10
  5904    0.25464E-01    0.38933E-03    0.00000E+00   -0.73313E-04    0.38783E-09    0.20442E-07    0.37875E-10
  5905    0.25407E-01    0.38803E-03    0.00000E+00   -0.71459E-04    0.38772E-09    0.20433E-07    0.37750E-10
  5906    0.25352E-01    0.38675E-03    0.00000E+00   -0.69608E-04    0.38762E-09    0.20424E-07    0.37625E-10
  5907    0.25297E-01    0.38547E-03    0.00000E+00   -0.67758E-04    0.38751E-09    0.20415E-07    0.37500E-10
