# lensed Cls calculated from the lensit 10-11 box structure and unlensed Cls
# L          TT          EE          BB          TE
  367 9.888719e-02 9.417231e-04 1.855260e-06 2.841071e-03
  368 9.750654e-02 9.413029e-04 1.849481e-06 2.744401e-03
  369 9.615234e-02 9.407101e-04 1.845604e-06 2.646517e-03
  371 9.355755e-02 9.390781e-04 1.840492e-06 2.454467e-03
  372 9.229512e-02 9.380293e-04 1.836565e-06 2.358407e-03
  373 9.107979e-02 9.368051e-04 1.829890e-06 2.263345e-03
  374 8.987395e-02 9.353754e-04 1.827540e-06 2.166946e-03
  375 8.871255e-02 9.338282e-04 1.820010e-06 2.072478e-03
  376 8.757345e-02 9.321407e-04 1.815976e-06 1.977604e-03
  377 8.647550e-02 9.303243e-04 1.815372e-06 1.884826e-03
  378 8.541070e-02 9.282898e-04 1.808278e-06 1.792460e-03
  380 8.335272e-02 9.239195e-04 1.802227e-06 1.608602e-03
  381 8.236225e-02 9.213712e-04 1.797839e-06 1.517179e-03
  382 8.139767e-02 9.187364e-04 1.789348e-06 1.426850e-03
  383 8.048124e-02 9.160343e-04 1.789215e-06 1.338628e-03
  385 7.870201e-02 9.100561e-04 1.781368e-06 1.161899e-03
  387 7.703975e-02 9.035631e-04 1.775554e-06 9.902995e-04
  389 7.546644e-02 8.963376e-04 1.767494e-06 8.202800e-04
  390 7.472478e-02 8.926902e-04 1.764113e-06 7.378873e-04
  391 7.399942e-02 8.887775e-04 1.763894e-06 6.546514e-04
  392 7.330260e-02 8.848222e-04 1.757856e-06 5.734250e-04
  393 7.262480e-02 8.806220e-04 1.753364e-06 4.924009e-04
  394 7.196987e-02 8.763633e-04 1.749936e-06 4.128559e-04
  395 7.134488e-02 8.719621e-04 1.744435e-06 3.349626e-04
  397 7.015963e-02 8.628359e-04 1.739255e-06 1.819546e-04
  398 6.960178e-02 8.580786e-04 1.734864e-06 1.073308e-04
  399 6.905243e-02 8.531391e-04 1.732061e-06 3.223168e-05
  400 6.853210e-02 8.481461e-04 1.729941e-06 -4.047310e-05
  401 6.803219e-02 8.430062e-04 1.727793e-06 -1.127838e-04
  403 6.709306e-02 8.324122e-04 1.720351e-06 -2.531247e-04
  405 6.622533e-02 8.213229e-04 1.715639e-06 -3.893691e-04
  406 6.582885e-02 8.157364e-04 1.711779e-06 -4.540874e-04
  408 6.506935e-02 8.040779e-04 1.705168e-06 -5.826346e-04
  409 6.472267e-02 7.981559e-04 1.703254e-06 -6.451251e-04
  411 6.406560e-02 7.858943e-04 1.696546e-06 -7.667307e-04
  412 6.376147e-02 7.796683e-04 1.693923e-06 -8.254786e-04
  413 6.347482e-02 7.733560e-04 1.690917e-06 -8.827814e-04
  414 6.320218e-02 7.669792e-04 1.691307e-06 -9.390828e-04
  415 6.294921e-02 7.605166e-04 1.684872e-06 -9.936688e-04
  417 6.247407e-02 7.473570e-04 1.681279e-06 -1.099460e-03
  418 6.224768e-02 7.404966e-04 1.677655e-06 -1.151560e-03
  419 6.204765e-02 7.337113e-04 1.673069e-06 -1.201396e-03
  420 6.185744e-02 7.269054e-04 1.673586e-06 -1.249853e-03
  421 6.168546e-02 7.200983e-04 1.671879e-06 -1.296578e-03
  423 6.137275e-02 7.061839e-04 1.667542e-06 -1.386319e-03
  424 6.121779e-02 6.989496e-04 1.663241e-06 -1.430493e-03
  425 6.109396e-02 6.918725e-04 1.661437e-06 -1.471875e-03
  426 6.097385e-02 6.847278e-04 1.658366e-06 -1.512274e-03
  427 6.086293e-02 6.774987e-04 1.655409e-06 -1.551698e-03
  428 6.076067e-02 6.701723e-04 1.656093e-06 -1.590113e-03
  429 6.067320e-02 6.629478e-04 1.652141e-06 -1.626074e-03
  430 6.059008e-02 6.555556e-04 1.650084e-06 -1.661698e-03
  431 6.051785e-02 6.482067e-04 1.649361e-06 -1.695739e-03
  432 6.045023e-02 6.407796e-04 1.648299e-06 -1.728737e-03
  433 6.039154e-02 6.333319e-04 1.643152e-06 -1.759977e-03
  434 6.034375e-02 6.258878e-04 1.643628e-06 -1.790263e-03
  436 6.026560e-02 6.109022e-04 1.638963e-06 -1.846906e-03
  437 6.024044e-02 6.033619e-04 1.637384e-06 -1.873012e-03
  439 6.020525e-02 5.883387e-04 1.632521e-06 -1.921641e-03
  440 6.020027e-02 5.808475e-04 1.632010e-06 -1.944025e-03
  441 6.019671e-02 5.732286e-04 1.630954e-06 -1.965628e-03
  442 6.019314e-02 5.656074e-04 1.629619e-06 -1.986007e-03
  443 6.020658e-02 5.581073e-04 1.626800e-06 -2.004127e-03
  444 6.022490e-02 5.506793e-04 1.625692e-06 -2.021393e-03
  445 6.024153e-02 5.430576e-04 1.624943e-06 -2.037841e-03
  447 6.028047e-02 5.279502e-04 1.619734e-06 -2.066695e-03
  448 6.030992e-02 5.204381e-04 1.620051e-06 -2.079450e-03
  450 6.037751e-02 5.054729e-04 1.616554e-06 -2.101119e-03
  451 6.041809e-02 4.980085e-04 1.616950e-06 -2.110738e-03
  452 6.045632e-02 4.905967e-04 1.615193e-06 -2.118598e-03
  453 6.049897e-02 4.831533e-04 1.611830e-06 -2.125165e-03
  454 6.054169e-02 4.758089e-04 1.609787e-06 -2.130860e-03
  455 6.058771e-02 4.684522e-04 1.608405e-06 -2.135540e-03
  456 6.064067e-02 4.611509e-04 1.609028e-06 -2.139091e-03
  457 6.068976e-02 4.538986e-04 1.607054e-06 -2.141618e-03
  458 6.074156e-02 4.467286e-04 1.606347e-06 -2.142877e-03
  459 6.079469e-02 4.395427e-04 1.604211e-06 -2.143126e-03
  460 6.084900e-02 4.324311e-04 1.604738e-06 -2.142677e-03
  461 6.089712e-02 4.252709e-04 1.602296e-06 -2.140650e-03
  462 6.094882e-02 4.181756e-04 1.601265e-06 -2.137642e-03
  463 6.100431e-02 4.112520e-04 1.599886e-06 -2.134009e-03
  464 6.105683e-02 4.043786e-04 1.598798e-06 -2.129082e-03
  465 6.111016e-02 3.975593e-04 1.599008e-06 -2.123882e-03
  466 6.116042e-02 3.906913e-04 1.596399e-06 -2.116667e-03
  467 6.120869e-02 3.838996e-04 1.594493e-06 -2.108602e-03
  468 6.126214e-02 3.772960e-04 1.594139e-06 -2.100394e-03
  469 6.130944e-02 3.706398e-04 1.592983e-06 -2.090785e-03
  471 6.140336e-02 3.576474e-04 1.591167e-06 -2.069318e-03
  472 6.145175e-02 3.512923e-04 1.591185e-06 -2.057766e-03
  473 6.149111e-02 3.449265e-04 1.588970e-06 -2.044266e-03
  475 6.157337e-02 3.325569e-04 1.586688e-06 -2.015924e-03
  476 6.161016e-02 3.264831e-04 1.586108e-06 -2.000603e-03
  478 6.167724e-02 3.145866e-04 1.583617e-06 -1.967617e-03
  479 6.170291e-02 3.087022e-04 1.582683e-06 -1.949973e-03
  481 6.175518e-02 2.973759e-04 1.581083e-06 -1.912966e-03
  482 6.177889e-02 2.918431e-04 1.579750e-06 -1.893224e-03
  483 6.179260e-02 2.863310e-04 1.578291e-06 -1.872459e-03
  484 6.180784e-02 2.810365e-04 1.577697e-06 -1.852105e-03
  485 6.182250e-02 2.758132e-04 1.577163e-06 -1.831029e-03
  487 6.183154e-02 2.655429e-04 1.574811e-06 -1.785664e-03
  488 6.183191e-02 2.605722e-04 1.573676e-06 -1.762187e-03
  489 6.182826e-02 2.557286e-04 1.572589e-06 -1.738550e-03
  491 6.181260e-02 2.463439e-04 1.571243e-06 -1.689705e-03
  492 6.179906e-02 2.418426e-04 1.570266e-06 -1.664716e-03
  493 6.177764e-02 2.373696e-04 1.568940e-06 -1.638637e-03
  494 6.175476e-02 2.330397e-04 1.567742e-06 -1.612021e-03
